sequence,global_trade,direction,first_booking,last_booking,entry_signal_label,entry_fill_bar_label,exit_signal_label,exit_fill_bar_label,entry_price,exit_price,fragment_start_price,fragment_end_price,inherited_at_peak,continues_after_trough,fragment_bars,full_trade_bars,fragment_log_pnl,fragment_geometric_pct,peak_nav_contribution_pp,cumulative_drawdown_pct,fragment_mfe_log_bp,fragment_giveback_log_bp,overnight_gap_log_bp,full_trade_log_pnl,full_trade_geometric_pct,full_trade_mfe_log_bp,entry_threshold_log_bp,observed_shape_not_causal_verdict
208,328,1,2021-06-17 09:52:00,2021-06-17 10:57:00,2021-06-17 09:42:00,2021-06-17 09:47:00,2021-06-17 10:52:00,2021-06-17 10:57:00,1416.0699999999999,1424.8199999999999,1416.0699999999999,1424.8199999999999,False,False,14,14,0.006160060874723065,0.61790730684217421,0.56735819575191027,7.6133366318582478,115.1479790117949,53.547370264564258,0,0.006160060874723065,0.61790730684217421,115.1479790117949,27.432923862677558,顺向开盘浮盈超过后续回吐
209,329,-1,2021-06-17 11:02:00,2021-06-17 11:27:00,2021-06-17 10:52:00,2021-06-17 10:57:00,2021-06-17 11:22:00,2021-06-17 11:27:00,1424.8199999999999,1433.9100000000001,1424.8199999999999,1433.9100000000001,False,False,6,6,-0.0063594887489379776,-0.6339309998535676,-0.58566769882101299,8.1990043306792604,0,63.594887489379772,0,-0.0063594887489379776,-0.6339309998535676,0,22.123935223997655,窗口内未获顺向开盘浮盈
210,330,1,2021-06-17 13:07:00,2021-06-18 10:52:00,2021-06-17 11:22:00,2021-06-17 11:27:00,2021-06-18 10:47:00,2021-06-18 10:52:00,1433.9100000000001,1484.99,1433.9100000000001,1484.99,False,False,39,39,0.035003059523688651,3.5622877307501826,3.270215605434712,4.9287887252445479,433.05257185323296,83.021976616346478,62.220799811500399,0.035003059523688665,3.5622877307501839,433.05257185323296,20.420269177552946,顺向开盘浮盈超过后续回吐
211,331,-1,2021-06-18 10:57:00,2021-06-18 14:02:00,2021-06-18 10:47:00,2021-06-18 10:52:00,2021-06-18 13:57:00,2021-06-18 14:02:00,1484.99,1491.29,1484.99,1491.29,False,False,19,19,-0.0042334789799530906,-0.42245304400884204,-0.40163122600627155,5.3304199512508195,46.032020158729431,88.366809958260333,0,-0.0042334789799530915,-0.42245304400884209,46.032020158729431,24.741687736400422,有顺向开盘浮盈但全部回吐并倒亏
212,332,1,2021-06-18 14:07:00,2021-06-21 11:17:00,2021-06-18 13:57:00,2021-06-18 14:02:00,2021-06-21 11:12:00,2021-06-21 11:17:00,1491.29,1512.6300000000001,1491.29,1512.6300000000001,False,False,32,32,0.014208340437348746,1.4309758665316727,1.3546988434444796,3.9757211078063404,218.41286596163724,76.329461588149783,-58.790142819610111,0.014208340437348751,1.4309758665316732,218.41286596163724,26.517530757182115,顺向开盘浮盈超过后续回吐
213,333,-1,2021-06-21 11:22:00,2021-06-21 13:22:00,2021-06-21 11:12:00,2021-06-21 11:17:00,2021-06-21 13:17:00,2021-06-21 13:22:00,1512.6300000000001,1519.74,1512.6300000000001,1519.74,False,False,6,6,-0.0046894099528786131,-0.46784318370246591,-0.44924304349657218,4.4249641513029125,7.9363508858000014,54.830450414586132,0,-0.0046894099528786131,-0.46784318370246591,7.9363508858000014,24.591972032711897,有顺向开盘浮盈但全部回吐并倒亏
214,334,1,2021-06-21 13:27:00,2021-06-22 09:47:00,2021-06-21 13:17:00,2021-06-21 13:22:00,2021-06-22 09:42:00,2021-06-22 09:47:00,1519.74,1514.5,1519.74,1514.5,False,False,22,22,-0.0034539161102807,-0.34479582033763378,-0.3295387288925089,4.754502880195421,84.58995725148057,119.12911835428756,34.836978078038058,-0.0034539161102807,-0.34479582033763378,84.58995725148057,24.567865149965161,有顺向开盘浮盈但全部回吐并倒亏
215,335,-1,2021-06-22 09:52:00,2021-06-22 10:17:00,2021-06-22 09:42:00,2021-06-22 09:47:00,2021-06-22 10:12:00,2021-06-22 10:17:00,1514.5,1521.02,1514.5,1521.02,False,False,6,6,-0.00429581094946869,-0.42865971519111207,-0.4082790766861133,5.1627819568815347,42.414019826596217,85.372129321283111,0,-0.00429581094946869,-0.42865971519111207,42.414019826596217,24.678990305869458,有顺向开盘浮盈但全部回吐并倒亏
216,336,1,2021-06-22 10:22:00,2021-06-22 13:22:00,2021-06-22 10:12:00,2021-06-22 10:17:00,2021-06-22 13:17:00,2021-06-22 13:22:00,1521.02,1527,1521.02,1527,False,False,18,18,0.0039238638018714656,0.39315722344214488,0.37285937324810225,4.789922583633432,78.519605909857049,39.280967891142389,0,0.0039238638018714639,0.3931572234421446,78.519605909857049,21.9813712070283,顺向开盘浮盈超过后续回吐
217,337,-1,2021-06-22 13:27:00,2021-06-23 09:37:00,2021-06-22 13:17:00,2021-06-22 13:22:00,2021-06-22 14:57:00,2021-06-23 09:37:00,1527,1529.28,1527,1529.28,False,False,20,20,-0.0014920101711614828,-0.14908976773388763,-0.14194848327931942,4.9318710669127519,45.617971824879845,60.538073536494672,-28.222986729278642,-0.0014920101711614823,-0.1490897677338876,45.617971824879845,17.940106243228392,有顺向开盘浮盈但全部回吐并倒亏
218,338,1,2021-06-23 09:42:00,2021-06-23 09:57:00,2021-06-22 14:57:00,2021-06-23 09:37:00,2021-06-23 09:52:00,2021-06-23 09:57:00,1529.28,1518.5999999999999,1529.28,1518.5999999999999,False,False,4,4,-0.0070081786106602172,-0.69836785938482759,-0.66392525698720783,5.5957963238999593,0,70.081786106602166,0,-0.0070081786106602172,-0.69836785938482759,0,17.895664530702327,窗口内未获顺向开盘浮盈
219,339,-1,2021-06-23 10:02:00,2021-06-23 10:12:00,2021-06-23 09:52:00,2021-06-23 09:57:00,2021-06-23 10:07:00,2021-06-23 10:12:00,1518.5999999999999,1530.76,1518.5999999999999,1530.76,False,False,3,3,-0.0079754863029784708,-0.79437664950743558,-0.74992495015637761,6.3457212740563378,0,79.754863029784701,0,-0.0079754863029784708,-0.79437664950743558,0,16.554458795359647,窗口内未获顺向开盘浮盈
220,340,1,2021-06-23 10:17:00,2021-06-23 13:32:00,2021-06-23 10:07:00,2021-06-23 10:12:00,2021-06-23 13:27:00,2021-06-23 13:32:00,1530.76,1540.0799999999999,1530.76,1540.0799999999999,False,False,21,21,0.0060700190282579961,0.60884789255013116,0.57021210230593367,5.7755091717504037,126.13159963948708,65.431409356907125,0,0.0060700190282579961,0.60884789255013116,126.13159963948708,16.25288230204416,顺向开盘浮盈超过后续回吐
221,341,-1,2021-06-23 13:37:00,2021-06-23 14:07:00,2021-06-23 13:27:00,2021-06-23 13:32:00,2021-06-23 14:02:00,2021-06-23 14:07:00,1540.0799999999999,1545.78,1540.0799999999999,1545.78,False,False,7,7,-0.0036942741943170338,-0.36874587586847357,-0.34744892398723692,6.1229580957376406,28.741070718682284,65.683812661852627,0,-0.0036942741943170338,-0.36874587586847357,28.741070718682284,18.078332060174137,有顺向开盘浮盈但全部回吐并倒亏
222,342,1,2021-06-23 14:12:00,2021-06-23 14:42:00,2021-06-23 14:02:00,2021-06-23 14:07:00,2021-06-23 14:37:00,2021-06-23 14:42:00,1545.78,1534.6199999999999,1545.78,1534.6199999999999,False,False,7,7,-0.0072458439339397078,-0.72196560959516554,-0.67775995785401832,6.8007180535916589,0.51752467957295922,72.975964018970032,0,-0.0072458439339397078,-0.72196560959516554,0.51752467957295922,18.402367764664184,有顺向开盘浮盈但全部回吐并倒亏
223,343,-1,2021-06-23 14:47:00,2021-06-24 10:42:00,2021-06-23 14:37:00,2021-06-23 14:42:00,2021-06-24 10:37:00,2021-06-24 10:42:00,1534.6199999999999,1511.99,1534.6199999999999,1511.99,False,False,17,17,0.014856129409753543,1.4967030205226137,1.394916467997287,5.4058015855943715,202.80905628475588,54.247762187220467,-13.418099509379731,0.014856129409753543,1.4967030205226137,202.80905628475588,19.760711934306219,顺向开盘浮盈超过后续回吐
224,344,1,2021-06-24 10:47:00,2021-06-24 10:57:00,2021-06-24 10:37:00,2021-06-24 10:42:00,2021-06-24 10:52:00,2021-06-24 10:57:00,1511.99,1502.3800000000001,1511.99,1502.3800000000001,False,False,3,3,-0.006376146629679713,-0.63558621419452732,-0.6012276845497877,6.0070292701441597,0,63.761466296797131,0,-0.006376146629679713,-0.63558621419452732,0,22.413797047755416,窗口内未获顺向开盘浮盈
225,345,-1,2021-06-24 11:02:00,2021-06-24 14:07:00,2021-06-24 10:52:00,2021-06-24 10:57:00,2021-06-24 14:02:00,2021-06-24 14:07:00,1502.3800000000001,1504.3699999999999,1502.3800000000001,1504.3699999999999,False,False,19,19,-0.0013236885611144246,-0.13228128718335902,-0.12433511154332777,6.1313643816874874,29.329834781225973,42.566720392370222,0,-0.0013236885611144251,-0.13228128718335905,29.329834781225973,22.343859265959608,有顺向开盘浮盈但全部回吐并倒亏
226,346,1,2021-06-24 14:12:00,2021-06-25 10:17:00,2021-06-24 14:02:00,2021-06-24 14:07:00,2021-06-25 10:12:00,2021-06-25 10:17:00,1504.3699999999999,1508.6700000000001,1504.3699999999999,1508.6700000000001,False,False,19,19,0.0028542620869780265,0.28583393712984251,0.26830841691788399,5.8630559647696039,73.778100660091539,45.23547979031126,38.41832878182025,0.0028542620869780265,0.28583393712984251,73.778100660091539,20.357903169132371,顺向开盘浮盈超过后续回吐
227,347,-1,2021-06-25 10:22:00,2021-06-25 10:42:00,2021-06-25 10:12:00,2021-06-25 10:17:00,2021-06-25 10:37:00,2021-06-25 10:42:00,1508.6700000000001,1514.8499999999999,1508.6700000000001,1514.8499999999999,False,False,5,5,-0.0040879561612698831,-0.40796118427568301,-0.38404219172706311,6.2470981564966666,36.45603918103135,77.33560079373018,0,-0.0040879561612698831,-0.40796118427568301,36.45603918103135,19.024887179747857,有顺向开盘浮盈但全部回吐并倒亏
228,348,1,2021-06-25 10:47:00,2021-06-25 11:12:00,2021-06-25 10:37:00,2021-06-25 10:42:00,2021-06-25 11:07:00,2021-06-25 11:12:00,1514.8499999999999,1507.3299999999999,1514.8499999999999,1507.3299999999999,False,False,6,6,-0.0049765503841954365,-0.49641878733867728,-0.4654070184263337,6.7125051749230007,0,49.765503841954363,0,-0.0049765503841954365,-0.49641878733867728,0,18.111989502572857,窗口内未获顺向开盘浮盈
229,349,-1,2021-06-25 11:17:00,2021-06-25 11:27:00,2021-06-25 11:07:00,2021-06-25 11:12:00,2021-06-25 11:22:00,2021-06-25 11:27:00,1507.3299999999999,1519.05,1507.3299999999999,1519.05,False,False,3,3,-0.0077452656899235544,-0.77153484085448198,-0.71974552473579312,7.4322506996587929,0,77.452656899235549,0,-0.0077452656899235544,-0.77153484085448198,0,17.979955117502705,窗口内未获顺向开盘浮盈
230,350,1,2021-06-25 13:07:00,2021-06-28 11:27:00,2021-06-25 11:22:00,2021-06-25 11:27:00,2021-06-28 11:22:00,2021-06-28 11:27:00,1519.05,1566.6700000000001,1519.05,1566.6700000000001,False,False,46,46,0.030867208240948033,3.1348540206050308,2.9018638107253358,4.5303868889334575,386.49596084721952,77.823878437739211,16.990587658581909,0.030867208240948039,3.1348540206050317,386.49596084721952,18.341502077057417,顺向开盘浮盈超过后续回吐
231,351,-1,2021-06-28 13:07:00,2021-06-28 14:32:00,2021-06-28 11:22:00,2021-06-28 11:27:00,2021-06-28 14:27:00,2021-06-28 14:32:00,1566.6700000000001,1563.29,1566.6700000000001,1563.29,False,False,18,18,0.00215977284940886,0.21621068387825434,0.20641550340335657,4.3239713855301005,63.391857393325644,41.794128899237045,0,0.0021597728494088609,0.21621068387825443,63.391857393325644,21.666478908482517,顺向开盘浮盈超过后续回吐
232,352,1,2021-06-28 14:37:00,2021-06-29 10:17:00,2021-06-28 14:27:00,2021-06-28 14:32:00,2021-06-29 10:12:00,2021-06-29 10:17:00,1563.29,1554.1700000000001,1563.29,1554.1700000000001,False,False,14,14,-0.0058509337841633896,-0.58338504052350959,-0.55815963830381232,4.8821310238339137,60.839696355100429,119.34903419673432,-6.0174636286850065,-0.0058509337841633896,-0.58338504052350959,60.839696355100429,22.786566824639568,有顺向开盘浮盈但全部回吐并倒亏
233,353,-1,2021-06-29 10:22:00,2021-06-29 10:52:00,2021-06-29 10:12:00,2021-06-29 10:17:00,2021-06-29 10:47:00,2021-06-29 10:52:00,1554.1700000000001,1560.49,1554.1700000000001,1560.49,False,False,7,7,-0.0040582334340229301,-0.40500099327773831,-0.38522831413808634,5.2673593379719996,39.584862469323674,80.167196809552976,0,-0.0040582334340229301,-0.40500099327773831,39.584862469323674,20.979004223764612,有顺向开盘浮盈但全部回吐并倒亏
234,354,1,2021-06-29 10:57:00,2021-06-29 13:07:00,2021-06-29 10:47:00,2021-06-29 10:52:00,2021-06-29 11:27:00,2021-06-29 13:07:00,1560.49,1552.5699999999999,1560.49,1552.5699999999999,False,False,8,8,-0.0050882521297995684,-0.50753289031008653,-0.48079930921905989,5.74815864719106,0,50.88252129799568,0,-0.0050882521297995684,-0.50753289031008653,0,21.317164921329478,窗口内未获顺向开盘浮盈
235,355,-1,2021-06-29 13:12:00,2021-06-29 13:32:00,2021-06-29 11:27:00,2021-06-29 13:07:00,2021-06-29 13:27:00,2021-06-29 13:32:00,1552.5699999999999,1562.1900000000001,1552.5699999999999,1562.1900000000001,False,False,5,5,-0.0061770605686704136,-0.61580217515155666,-0.58040488917099342,6.3285635363620525,0,61.770605686704137,0,-0.0061770605686704136,-0.61580217515155666,0,21.146372934302637,窗口内未获顺向开盘浮盈
236,356,1,2021-06-29 13:37:00,2021-06-29 14:22:00,2021-06-29 13:27:00,2021-06-29 13:32:00,2021-06-29 14:17:00,2021-06-29 14:22:00,1562.1900000000001,1558.3099999999999,1562.1900000000001,1558.3099999999999,False,False,10,10,-0.0024867822461277383,-0.24836927646444346,-0.23265106899859056,6.561214605360643,20.143698478622582,45.01152093989996,0,-0.0024867822461277387,-0.24836927646444351,20.143698478622582,21.453826356325187,有顺向开盘浮盈但全部回吐并倒亏
237,357,-1,2021-06-29 14:27:00,2021-06-30 09:47:00,2021-06-29 14:17:00,2021-06-29 14:22:00,2021-06-30 09:42:00,2021-06-30 09:47:00,1558.3099999999999,1571.5799999999999,1558.3099999999999,1571.5799999999999,False,False,10,10,-0.0084795820383357229,-0.84437317858460281,-0.78897204226755502,7.350186647628199,0,84.795820383357224,-14.785280141411722,-0.0084795820383357229,-0.84437317858460281,0,21.033976817467249,窗口内未获顺向开盘浮盈
238,358,1,2021-06-30 09:52:00,2021-06-30 10:52:00,2021-06-30 09:42:00,2021-06-30 09:47:00,2021-06-30 10:47:00,2021-06-30 10:52:00,1571.5799999999999,1593.0699999999999,1571.5799999999999,1593.0699999999999,False,False,13,13,0.013581489473067237,1.3674136855902852,1.2669062274541898,6.0832804201740087,189.59108677834422,53.776192047671863,0,0.01358148947306724,1.3674136855902856,189.59108677834422,21.970783718872557,顺向开盘浮盈超过后续回吐
239,359,-1,2021-06-30 10:57:00,2021-06-30 13:17:00,2021-06-30 10:47:00,2021-06-30 10:52:00,2021-06-30 13:12:00,2021-06-30 13:17:00,1593.0699999999999,1596.29,1593.0699999999999,1596.29,False,False,10,10,-0.0020192145722375794,-0.20171773299336929,-0.18944667763817202,6.2727270978121812,31.687178756556783,51.879324478932581,0,-0.0020192145722375794,-0.20171773299336929,31.687178756556783,20.931366185948029,有顺向开盘浮盈但全部回吐并倒亏
240,360,1,2021-06-30 13:22:00,2021-06-30 14:07:00,2021-06-30 13:12:00,2021-06-30 13:17:00,2021-06-30 14:02:00,2021-06-30 14:07:00,1596.29,1587.5799999999999,1596.29,1587.5799999999999,False,False,10,10,-0.0054713425662719483,-0.54564020322123663,-0.51141368233721396,6.7841407801493947,9.830472122065725,64.543897784785202,0,-0.0054713425662719483,-0.54564020322123663,9.830472122065725,20.92159141353109,有顺向开盘浮盈但全部回吐并倒亏
241,361,-1,2021-06-30 14:12:00,2021-07-01 09:42:00,2021-06-30 14:02:00,2021-06-30 14:07:00,2021-07-01 09:37:00,2021-07-01 09:42:00,1587.5799999999999,1591.6400000000001,1587.5799999999999,1591.6400000000001,False,False,12,12,-0.0025540869817564336,-0.25508280767006647,-0.23777763089177784,7.0219184110411721,32.302459603335983,57.843329420900325,-1.3855649348269972,-0.0025540869817564345,-0.25508280767006658,32.302459603335983,21.046471830889029,有顺向开盘浮盈但全部回吐并倒亏
242,362,1,2021-07-01 09:47:00,2021-07-01 09:52:00,2021-07-01 09:37:00,2021-07-01 09:42:00,2021-07-01 09:47:00,2021-07-01 09:52:00,1591.6400000000001,1577.8699999999999,1591.6400000000001,1577.8699999999999,False,False,2,2,-0.0086890949304886389,-0.86514538463472579,-0.80439558158879043,7.826313992629963,0,86.890949304886391,0,-0.0086890949304886389,-0.86514538463472579,0,21.61357530049435,窗口内未获顺向开盘浮盈
243,363,-1,2021-07-01 09:57:00,2021-07-01 10:07:00,2021-07-01 09:47:00,2021-07-01 09:52:00,2021-07-01 10:02:00,2021-07-01 10:07:00,1577.8699999999999,1593.5899999999999,1577.8699999999999,1593.5899999999999,False,False,3,3,-0.0099134964610613167,-0.98645197321769151,-0.90924914440717597,8.7355631370371398,17.951674865458493,117.08663947607165,0,-0.0099134964610613167,-0.98645197321769151,17.951674865458493,24.332243989479171,有顺向开盘浮盈但全部回吐并倒亏
244,364,1,2021-07-01 10:12:00,2021-07-01 10:52:00,2021-07-01 10:02:00,2021-07-01 10:07:00,2021-07-01 10:47:00,2021-07-01 10:52:00,1593.5899999999999,1581.3499999999999,1593.5899999999999,1581.3499999999999,False,False,9,9,-0.0077104201273285027,-0.76807710891761061,-0.70098124812698615,9.436544385164126,0,77.104201273285028,0,-0.0077104201273285027,-0.76807710891761061,0,25.558671468432632,窗口内未获顺向开盘浮盈
245,365,-1,2021-07-01 10:57:00,2021-07-01 13:17:00,2021-07-01 10:47:00,2021-07-01 10:52:00,2021-07-01 13:12:00,2021-07-01 13:17:00,1581.3499999999999,1584.8599999999999,1581.3499999999999,1584.8599999999999,False,False,10,10,-0.0022171627516016073,-0.22147066617870101,-0.20057148846462924,9.6371158736287548,67.447996387040092,89.619623903056166,0,-0.0022171627516016064,-0.22147066617870093,67.447996387040092,23.876128118459309,有顺向开盘浮盈但全部回吐并倒亏
246,366,1,2021-07-01 13:22:00,2021-07-01 14:47:00,2021-07-01 13:12:00,2021-07-01 13:17:00,2021-07-01 14:42:00,2021-07-01 14:47:00,1584.8599999999999,1574.03,1584.8599999999999,1574.03,False,False,18,18,-0.0068568658183452667,-0.68334111530356645,-0.61748674020961625,10.254602613838371,49.346139232184278,117.91479741563694,0,-0.0068568658183452667,-0.68334111530356645,49.346139232184278,25.099609545753328,有顺向开盘浮盈但全部回吐并倒亏
247,367,-1,2021-07-01 14:52:00,2021-07-02 10:47:00,2021-07-01 14:42:00,2021-07-01 14:47:00,2021-07-02 10:42:00,2021-07-02 10:47:00,1574.03,1552.9100000000001,1574.03,1552.9100000000001,False,False,17,17,0.013508619397076708,1.3600273035784307,1.2205619081567587,9.0340407056816119,293.00009660574005,157.91390263497297,143.83411881122737,0.013508619397076704,1.3600273035784305,293.00009660574005,26.237380667345438,顺向开盘浮盈超过后续回吐
248,368,1,2021-07-02 10:52:00,2021-07-02 13:32:00,2021-07-02 10:42:00,2021-07-02 10:47:00,2021-07-02 13:27:00,2021-07-02 13:32:00,1552.9100000000001,1542.77,1552.9100000000001,1542.77,False,False,14,14,-0.0065510881387176225,-0.65296765427487569,-0.59397829059274487,9.6280189962743563,13.964011162282922,79.474892549459156,0,-0.0065510881387176225,-0.65296765427487569,13.964011162282922,37.34609323991122,有顺向开盘浮盈但全部回吐并倒亏
249,369,-1,2021-07-02 13:37:00,2021-07-05 09:47:00,2021-07-02 13:27:00,2021-07-02 13:32:00,2021-07-05 09:42:00,2021-07-05 09:47:00,1542.77,1578.9400000000001,1542.77,1578.9400000000001,False,False,20,20,-0.023174233819919197,-2.2907773569610144,-2.0702208778704545,11.698239874144811,47.625170827545702,279.36750902673771,-91.327786996174908,-0.023174233819919197,-2.2907773569610144,47.625170827545702,36.55411903831034,有顺向开盘浮盈但全部回吐并倒亏
250,370,1,2021-07-05 09:52:00,2021-07-05 10:22:00,2021-07-05 09:42:00,2021-07-05 09:47:00,2021-07-05 10:17:00,2021-07-05 10:22:00,1578.9400000000001,1569.4300000000001,1578.9400000000001,1569.4300000000001,False,False,7,7,-0.0060412397040498118,-0.60230281074644043,-0.53184398317660531,12.230083857321416,0,60.412397040498121,0,-0.0060412397040498118,-0.60230281074644043,0,44.210451207050909,窗口内未获顺向开盘浮盈
251,371,-1,2021-07-05 10:27:00,2021-07-05 14:02:00,2021-07-05 10:17:00,2021-07-05 10:22:00,2021-07-05 13:57:00,2021-07-05 14:02:00,1569.4300000000001,1569.0599999999999,1569.4300000000001,1569.0599999999999,False,False,25,25,0.00023578217659762219,0.02358099753998005,0.020697021766447055,12.20938683555497,79.965625259517338,77.607803493541113,0,0.00023578217659762089,0.023580997539979921,79.965625259517338,34.317675565759707,顺向开盘浮盈超过后续回吐
252,372,1,2021-07-05 14:07:00,2021-07-06 09:57:00,2021-07-05 13:57:00,2021-07-05 14:02:00,2021-07-06 09:52:00,2021-07-06 09:57:00,1569.0599999999999,1567.05,1569.0599999999999,1567.05,False,False,16,16,-0.0012818429680225443,-0.12810217582500127,-0.11246168563376902,12.321848521188738,44.830720167957892,57.649149848183328,-15.562425924261136,-0.0012818429680225441,-0.12810217582500125,44.830720167957892,33.346554989319863,有顺向开盘浮盈但全部回吐并倒亏
253,373,-1,2021-07-06 10:02:00,2021-07-06 10:12:00,2021-07-06 09:52:00,2021-07-06 09:57:00,2021-07-06 10:07:00,2021-07-06 10:12:00,1567.05,1578.5699999999999,1567.05,1578.5699999999999,False,False,3,3,-0.0073245029611738524,-0.72977441608544535,-0.6398527179889979,12.961701239177737,0,73.245029611738531,0,-0.0073245029611738524,-0.72977441608544535,0,22.121667655605528,窗口内未获顺向开盘浮盈
254,374,1,2021-07-06 10:17:00,2021-07-06 10:42:00,2021-07-06 10:07:00,2021-07-06 10:12:00,2021-07-06 10:37:00,2021-07-06 10:42:00,1578.5699999999999,1567.9000000000001,1578.5699999999999,1567.9000000000001,False,False,6,6,-0.0067822295463957297,-0.6759282135096929,-0.58831641788326117,13.550017657060998,26.255119801962074,94.07741526591937,0,-0.0067822295463957297,-0.6759282135096929,26.255119801962074,23.159211134170331,有顺向开盘浮盈但全部回吐并倒亏
255,375,-1,2021-07-06 10:47:00,2021-07-06 13:22:00,2021-07-06 10:37:00,2021-07-06 10:42:00,2021-07-06 13:17:00,2021-07-06 13:22:00,1567.9000000000001,1537.9100000000001,1567.9000000000001,1537.9100000000001,False,False,13,13,0.019312792568301131,1.9500490925997118,1.6858170962310903,11.864200560829907,292.91473986876173,99.78681418575043,0,0.019312792568301131,1.9500490925997118,292.91473986876173,21.231251301567006,顺向开盘浮盈超过后续回吐
256,376,1,2021-07-06 13:27:00,2021-07-06 13:47:00,2021-07-06 13:17:00,2021-07-06 13:22:00,2021-07-06 13:42:00,2021-07-06 13:47:00,1537.9100000000001,1522.76,1537.9100000000001,1522.76,False,False,5,5,-0.0098998740369097265,-0.98510315948268123,-0.86822854491057644,12.732429105740483,0,98.998740369097263,0,-0.0098998740369097265,-0.98510315948268123,0,26.648769144523932,窗口内未获顺向开盘浮盈
257,377,-1,2021-07-06 13:52:00,2021-07-06 14:42:00,2021-07-06 13:42:00,2021-07-06 13:47:00,2021-07-06 14:37:00,2021-07-06 14:42:00,1522.76,1525.8800000000001,1522.76,1525.8800000000001,False,False,11,11,-0.0020468150317896746,-0.20447217343436255,-0.17843789891086592,12.910867004651349,72.764023557944839,93.232173875841596,0,-0.0020468150317896738,-0.20447217343436247,72.764023557944839,27.019545512799006,有顺向开盘浮盈但全部回吐并倒亏
258,378,1,2021-07-06 14:47:00,2021-07-07 14:57:00,2021-07-06 14:37:00,2021-07-06 14:42:00,2021-07-07 14:52:00,2021-07-07 14:57:00,1525.8800000000001,1567.73,1525.8800000000001,1567.73,False,False,49,49,0.027057420412750229,2.7426796340471928,2.3885759141316965,10.522291090519653,304.64188204733898,34.067677919836676,-46.734707573865769,0.027057420412750229,2.7426796340471928,304.64188204733898,27.130263765621322,顺向开盘浮盈超过后续回吐
259,379,-1,2021-07-08 09:37:00,2021-07-08 09:42:00,2021-07-07 14:52:00,2021-07-07 14:57:00,2021-07-08 09:37:00,2021-07-08 09:42:00,1567.73,1590.21,1567.73,1590.21,False,False,2,2,-0.01423736975904388,-1.4136497695273016,-1.2649014257771762,11.78719251629683,0,142.37369759043881,-114.44138678480664,-0.01423736975904388,-1.4136497695273016,0,23.305236471575,窗口内未获顺向开盘浮盈
260,380,1,2021-07-08 09:47:00,2021-07-08 10:47:00,2021-07-08 09:37:00,2021-07-08 09:42:00,2021-07-08 10:42:00,2021-07-08 10:47:00,1590.21,1598.76,1590.21,1598.76,False,False,13,13,0.0053622457953429528,0.53766483671969412,0.47428924732311195,11.312903268973717,118.52435133198327,64.901893378553737,0,0.0053622457953429493,0.53766483671969378,118.52435133198327,30.686232831997419,顺向开盘浮盈超过后续回吐
261,381,-1,2021-07-08 10:52:00,2021-07-08 11:12:00,2021-07-08 10:42:00,2021-07-08 10:47:00,2021-07-08 11:07:00,2021-07-08 11:12:00,1598.76,1610.54,1598.76,1610.54,False,False,5,5,-0.0073411977098399514,-0.7314316937176405,-0.64868553372875448,11.961588802702472,0,73.411977098399518,0,-0.0073411977098399514,-0.7314316937176405,0,30.569813723880017,窗口内未获顺向开盘浮盈
262,382,1,2021-07-08 11:17:00,2021-07-08 13:42:00,2021-07-08 11:07:00,2021-07-08 11:12:00,2021-07-08 13:37:00,2021-07-08 13:42:00,1610.54,1595.5799999999999,1610.54,1595.5799999999999,False,False,11,11,-0.0093322199870581688,-0.92888099643596589,-0.81777207117584849,12.779360873878321,10.984068001665442,104.30626787224713,0,-0.0093322199870581705,-0.928880996435966,10.984068001665442,31.397107028841219,有顺向开盘浮盈但全部回吐并倒亏
263,383,-1,2021-07-08 13:47:00,2021-07-08 14:22:00,2021-07-08 13:37:00,2021-07-08 13:42:00,2021-07-08 14:17:00,2021-07-08 14:22:00,1595.5799999999999,1604.6800000000001,1595.5799999999999,1604.6800000000001,False,False,8,8,-0.0056870532559477526,-0.56709125807016914,-0.49462061971716764,13.273981493595489,5.7048822172572065,62.575414776734732,0,-0.0056870532559477518,-0.56709125807016902,5.7048822172572065,31.813360994199826,有顺向开盘浮盈但全部回吐并倒亏
264,384,1,2021-07-08 14:27:00,2021-07-09 09:47:00,2021-07-08 14:17:00,2021-07-08 14:22:00,2021-07-09 09:42:00,2021-07-09 09:47:00,1604.6800000000001,1580.96,1604.6800000000001,1580.96,False,False,10,10,-0.014892102292197344,-1.4781763342223988,-1.281963481175008,14.555944974770496,51.032411526669186,199.95343444864261,-69.306652736312316,-0.014892102292197344,-1.4781763342223988,51.032411526669186,32.039088382373158,有顺向开盘浮盈但全部回吐并倒亏
265,385,-1,2021-07-09 09:52:00,2021-07-09 10:37:00,2021-07-09 09:42:00,2021-07-09 09:47:00,2021-07-09 10:32:00,2021-07-09 10:37:00,1580.96,1571.9200000000001,1580.96,1571.9200000000001,False,False,10,10,0.0057344553377124304,0.57509288004479786,0.49138267687165449,14.064562297898842,137.76015638592131,80.415603008797007,0,0.0057344553377124304,0.57509288004479786,137.76015638592131,38.431921820847705,顺向开盘浮盈超过后续回吐
