day,symbol,session,field,delta,grid_points,valid_points,mean_age_seconds
2024-10-17,588000.SSE,pm,last,30,241,240,2.0
2024-10-17,588000.SSE,pm,last,60,121,120,2.0
2024-10-17,588000.SSE,pm,last,300,25,24,2.0
2024-10-17,588080.SSE,am,mid,3,2401,2400,2.0
2024-10-17,588080.SSE,am,mid,15,481,480,2.0
2024-10-17,588080.SSE,am,mid,30,241,240,2.0
2024-10-17,588080.SSE,am,mid,60,121,120,2.0
2024-10-17,588080.SSE,am,mid,300,25,24,2.0
2024-10-17,588080.SSE,am,last,3,2401,2400,2.0
2024-10-17,588080.SSE,am,last,15,481,480,2.0
2024-10-17,588080.SSE,am,last,30,241,240,2.0
2024-10-17,588080.SSE,am,last,60,121,120,2.0
2024-10-17,588080.SSE,am,last,300,25,24,2.0
2024-10-17,588080.SSE,pm,mid,3,2401,2400,2.0
2024-10-17,588080.SSE,pm,mid,15,481,480,2.0
2024-10-17,588080.SSE,pm,mid,30,241,240,2.0
2024-10-17,588080.SSE,pm,mid,60,121,120,2.0
2024-10-17,588080.SSE,pm,mid,300,25,24,2.0
2024-10-17,588080.SSE,pm,last,3,2401,2400,2.0
2024-10-17,588080.SSE,pm,last,15,481,480,2.0
2024-10-17,588080.SSE,pm,last,30,241,240,2.0
2024-10-17,588080.SSE,pm,last,60,121,120,2.0
2024-10-17,588080.SSE,pm,last,300,25,24,2.0
2024-10-18,588000.SSE,am,mid,3,2401,2401,0.0
2024-10-18,588000.SSE,am,mid,15,481,481,0.0
2024-10-18,588000.SSE,am,mid,30,241,241,0.0
2024-10-18,588000.SSE,am,mid,60,121,121,0.0
2024-10-18,588000.SSE,am,mid,300,25,25,0.0
2024-10-18,588000.SSE,am,last,3,2401,2401,0.0
2024-10-18,588000.SSE,am,last,15,481,481,0.0
2024-10-18,588000.SSE,am,last,30,241,241,0.0
2024-10-18,588000.SSE,am,last,60,121,121,0.0
2024-10-18,588000.SSE,am,last,300,25,25,0.0
2024-10-18,588000.SSE,pm,mid,3,2401,2401,0.0
2024-10-18,588000.SSE,pm,mid,15,481,481,0.0
2024-10-18,588000.SSE,pm,mid,30,241,241,0.0
2024-10-18,588000.SSE,pm,mid,60,121,121,0.0
2024-10-18,588000.SSE,pm,mid,300,25,25,0.0
2024-10-18,588000.SSE,pm,last,3,2401,2401,0.0
2024-10-18,588000.SSE,pm,last,15,481,481,0.0
2024-10-18,588000.SSE,pm,last,30,241,241,0.0
2024-10-18,588000.SSE,pm,last,60,121,121,0.0
2024-10-18,588000.SSE,pm,last,300,25,25,0.0
2024-10-18,588080.SSE,am,mid,3,2401,2400,2.0
2024-10-18,588080.SSE,am,mid,15,481,480,2.0
2024-10-18,588080.SSE,am,mid,30,241,240,2.0
2024-10-18,588080.SSE,am,mid,60,121,120,2.0
2024-10-18,588080.SSE,am,mid,300,25,24,2.0
2024-10-18,588080.SSE,am,last,3,2401,2400,2.0
2024-10-18,588080.SSE,am,last,15,481,480,2.0
2024-10-18,588080.SSE,am,last,30,241,240,2.0
2024-10-18,588080.SSE,am,last,60,121,120,2.0
2024-10-18,588080.SSE,am,last,300,25,24,2.0
2024-10-18,588080.SSE,pm,mid,3,2401,2400,2.0
2024-10-18,588080.SSE,pm,mid,15,481,480,2.0
2024-10-18,588080.SSE,pm,mid,30,241,240,2.0
2024-10-18,588080.SSE,pm,mid,60,121,120,2.0
2024-10-18,588080.SSE,pm,mid,300,25,24,2.0
2024-10-18,588080.SSE,pm,last,3,2401,2400,2.0
2024-10-18,588080.SSE,pm,last,15,481,480,2.0
2024-10-18,588080.SSE,pm,last,30,241,240,2.0
2024-10-18,588080.SSE,pm,last,60,121,120,2.0
2024-10-18,588080.SSE,pm,last,300,25,24,2.0
2024-10-21,588000.SSE,am,mid,3,2401,2400,2.0
2024-10-21,588000.SSE,am,mid,15,481,480,2.0
2024-10-21,588000.SSE,am,mid,30,241,240,2.0
2024-10-21,588000.SSE,am,mid,60,121,120,2.0
2024-10-21,588000.SSE,am,mid,300,25,24,2.0
2024-10-21,588000.SSE,am,last,3,2401,2400,2.0
2024-10-21,588000.SSE,am,last,15,481,480,2.0
2024-10-21,588000.SSE,am,last,30,241,240,2.0
2024-10-21,588000.SSE,am,last,60,121,120,2.0
2024-10-21,588000.SSE,am,last,300,25,24,2.0
2024-10-21,588000.SSE,pm,mid,3,2401,2400,2.0
2024-10-21,588000.SSE,pm,mid,15,481,480,2.0
2024-10-21,588000.SSE,pm,mid,30,241,240,2.0
2024-10-21,588000.SSE,pm,mid,60,121,120,2.0
2024-10-21,588000.SSE,pm,mid,300,25,24,2.0
2024-10-21,588000.SSE,pm,last,3,2401,2400,2.0
2024-10-21,588000.SSE,pm,last,15,481,480,2.0
2024-10-21,588000.SSE,pm,last,30,241,240,2.0
2024-10-21,588000.SSE,pm,last,60,121,120,2.0
2024-10-21,588000.SSE,pm,last,300,25,24,2.0
2024-10-21,588080.SSE,am,mid,3,2401,2400,1.0
2024-10-21,588080.SSE,am,mid,15,481,480,1.0
2024-10-21,588080.SSE,am,mid,30,241,240,1.0
2024-10-21,588080.SSE,am,mid,60,121,120,1.0
2024-10-21,588080.SSE,am,mid,300,25,24,1.0
2024-10-21,588080.SSE,am,last,3,2401,2400,1.0
2024-10-21,588080.SSE,am,last,15,481,480,1.0
2024-10-21,588080.SSE,am,last,30,241,240,1.0
2024-10-21,588080.SSE,am,last,60,121,120,1.0
2024-10-21,588080.SSE,am,last,300,25,24,1.0
2024-10-21,588080.SSE,pm,mid,3,2401,2400,1.0
2024-10-21,588080.SSE,pm,mid,15,481,480,1.0
2024-10-21,588080.SSE,pm,mid,30,241,240,1.0
2024-10-21,588080.SSE,pm,mid,60,121,120,1.0
2024-10-21,588080.SSE,pm,mid,300,25,24,1.0
2024-10-21,588080.SSE,pm,last,3,2401,2400,1.0
2024-10-21,588080.SSE,pm,last,15,481,480,1.0
2024-10-21,588080.SSE,pm,last,30,241,240,1.0
2024-10-21,588080.SSE,pm,last,60,121,120,1.0
2024-10-21,588080.SSE,pm,last,300,25,24,1.0
2024-10-22,588000.SSE,am,mid,3,2401,2401,0.0
2024-10-22,588000.SSE,am,mid,15,481,481,0.0
2024-10-22,588000.SSE,am,mid,30,241,241,0.0
2024-10-22,588000.SSE,am,mid,60,121,121,0.0
2024-10-22,588000.SSE,am,mid,300,25,25,0.0
2024-10-22,588000.SSE,am,last,3,2401,2401,0.0
2024-10-22,588000.SSE,am,last,15,481,481,0.0
2024-10-22,588000.SSE,am,last,30,241,241,0.0
2024-10-22,588000.SSE,am,last,60,121,121,0.0
2024-10-22,588000.SSE,am,last,300,25,25,0.0
2024-10-22,588000.SSE,pm,mid,3,2401,2401,0.0
2024-10-22,588000.SSE,pm,mid,15,481,481,0.0
2024-10-22,588000.SSE,pm,mid,30,241,241,0.0
2024-10-22,588000.SSE,pm,mid,60,121,121,0.0
2024-10-22,588000.SSE,pm,mid,300,25,25,0.0
2024-10-22,588000.SSE,pm,last,3,2401,2401,0.0
2024-10-22,588000.SSE,pm,last,15,481,481,0.0
2024-10-22,588000.SSE,pm,last,30,241,241,0.0
2024-10-22,588000.SSE,pm,last,60,121,121,0.0
2024-10-22,588000.SSE,pm,last,300,25,25,0.0
2024-10-22,588080.SSE,am,mid,3,2401,2401,0.0
2024-10-22,588080.SSE,am,mid,15,481,481,0.0
2024-10-22,588080.SSE,am,mid,30,241,241,0.0
2024-10-22,588080.SSE,am,mid,60,121,121,0.0
2024-10-22,588080.SSE,am,mid,300,25,25,0.0
2024-10-22,588080.SSE,am,last,3,2401,2401,0.0
2024-10-22,588080.SSE,am,last,15,481,481,0.0
2024-10-22,588080.SSE,am,last,30,241,241,0.0
2024-10-22,588080.SSE,am,last,60,121,121,0.0
2024-10-22,588080.SSE,am,last,300,25,25,0.0
2024-10-22,588080.SSE,pm,mid,3,2401,2401,0.0
2024-10-22,588080.SSE,pm,mid,15,481,481,0.0
2024-10-22,588080.SSE,pm,mid,30,241,241,0.0
2024-10-22,588080.SSE,pm,mid,60,121,121,0.0
2024-10-22,588080.SSE,pm,mid,300,25,25,0.0
2024-10-22,588080.SSE,pm,last,3,2401,2401,0.0
2024-10-22,588080.SSE,pm,last,15,481,481,0.0
2024-10-22,588080.SSE,pm,last,30,241,241,0.0
2024-10-22,588080.SSE,pm,last,60,121,121,0.0
2024-10-22,588080.SSE,pm,last,300,25,25,0.0
2024-10-23,588000.SSE,am,mid,3,2401,2401,0.0
2024-10-23,588000.SSE,am,mid,15,481,481,0.0
2024-10-23,588000.SSE,am,mid,30,241,241,0.0
2024-10-23,588000.SSE,am,mid,60,121,121,0.0
2024-10-23,588000.SSE,am,mid,300,25,25,0.0
2024-10-23,588000.SSE,am,last,3,2401,2401,0.0
2024-10-23,588000.SSE,am,last,15,481,481,0.0
2024-10-23,588000.SSE,am,last,30,241,241,0.0
2024-10-23,588000.SSE,am,last,60,121,121,0.0
2024-10-23,588000.SSE,am,last,300,25,25,0.0
2024-10-23,588000.SSE,pm,mid,3,2401,2401,0.0
2024-10-23,588000.SSE,pm,mid,15,481,481,0.0
2024-10-23,588000.SSE,pm,mid,30,241,241,0.0
2024-10-23,588000.SSE,pm,mid,60,121,121,0.0
2024-10-23,588000.SSE,pm,mid,300,25,25,0.0
2024-10-23,588000.SSE,pm,last,3,2401,2401,0.0
2024-10-23,588000.SSE,pm,last,15,481,481,0.0
2024-10-23,588000.SSE,pm,last,30,241,241,0.0
2024-10-23,588000.SSE,pm,last,60,121,121,0.0
2024-10-23,588000.SSE,pm,last,300,25,25,0.0
2024-10-23,588080.SSE,am,mid,3,2401,2401,0.0
2024-10-23,588080.SSE,am,mid,15,481,481,0.0
2024-10-23,588080.SSE,am,mid,30,241,241,0.0
2024-10-23,588080.SSE,am,mid,60,121,121,0.0
2024-10-23,588080.SSE,am,mid,300,25,25,0.0
2024-10-23,588080.SSE,am,last,3,2401,2401,0.0
2024-10-23,588080.SSE,am,last,15,481,481,0.0
2024-10-23,588080.SSE,am,last,30,241,241,0.0
2024-10-23,588080.SSE,am,last,60,121,121,0.0
2024-10-23,588080.SSE,am,last,300,25,25,0.0
2024-10-23,588080.SSE,pm,mid,3,2401,2401,0.0
2024-10-23,588080.SSE,pm,mid,15,481,481,0.0
2024-10-23,588080.SSE,pm,mid,30,241,241,0.0
2024-10-23,588080.SSE,pm,mid,60,121,121,0.0
2024-10-23,588080.SSE,pm,mid,300,25,25,0.0
2024-10-23,588080.SSE,pm,last,3,2401,2401,0.0
2024-10-23,588080.SSE,pm,last,15,481,481,0.0
2024-10-23,588080.SSE,pm,last,30,241,241,0.0
2024-10-23,588080.SSE,pm,last,60,121,121,0.0
2024-10-23,588080.SSE,pm,last,300,25,25,0.0
2024-10-24,588000.SSE,am,mid,3,2401,2400,2.0
2024-10-24,588000.SSE,am,mid,15,481,480,2.0
2024-10-24,588000.SSE,am,mid,30,241,240,2.0
2024-10-24,588000.SSE,am,mid,60,121,120,2.0
2024-10-24,588000.SSE,am,mid,300,25,24,2.0
2024-10-24,588000.SSE,am,last,3,2401,2400,2.0
2024-10-24,588000.SSE,am,last,15,481,480,2.0
2024-10-24,588000.SSE,am,last,30,241,240,2.0
2024-10-24,588000.SSE,am,last,60,121,120,2.0
2024-10-24,588000.SSE,am,last,300,25,24,2.0
2024-10-24,588000.SSE,pm,mid,3,2401,2400,2.0
2024-10-24,588000.SSE,pm,mid,15,481,480,2.0
2024-10-24,588000.SSE,pm,mid,30,241,240,2.0
2024-10-24,588000.SSE,pm,mid,60,121,120,2.0
2024-10-24,588000.SSE,pm,mid,300,25,24,2.0
2024-10-24,588000.SSE,pm,last,3,2401,2400,2.0
2024-10-24,588000.SSE,pm,last,15,481,480,2.0
2024-10-24,588000.SSE,pm,last,30,241,240,2.0
2024-10-24,588000.SSE,pm,last,60,121,120,2.0
2024-10-24,588000.SSE,pm,last,300,25,24,2.0
2024-10-24,588080.SSE,am,mid,3,2401,2401,0.0
2024-10-24,588080.SSE,am,mid,15,481,481,0.0
2024-10-24,588080.SSE,am,mid,30,241,241,0.0
2024-10-24,588080.SSE,am,mid,60,121,121,0.0
2024-10-24,588080.SSE,am,mid,300,25,25,0.0
2024-10-24,588080.SSE,am,last,3,2401,2401,0.0
2024-10-24,588080.SSE,am,last,15,481,481,0.0
2024-10-24,588080.SSE,am,last,30,241,241,0.0
2024-10-24,588080.SSE,am,last,60,121,121,0.0
2024-10-24,588080.SSE,am,last,300,25,25,0.0
2024-10-24,588080.SSE,pm,mid,3,2401,2401,0.0
2024-10-24,588080.SSE,pm,mid,15,481,481,0.0
2024-10-24,588080.SSE,pm,mid,30,241,241,0.0
2024-10-24,588080.SSE,pm,mid,60,121,121,0.0
2024-10-24,588080.SSE,pm,mid,300,25,25,0.0
2024-10-24,588080.SSE,pm,last,3,2401,2401,0.0
2024-10-24,588080.SSE,pm,last,15,481,481,0.0
2024-10-24,588080.SSE,pm,last,30,241,241,0.0
2024-10-24,588080.SSE,pm,last,60,121,121,0.0
2024-10-24,588080.SSE,pm,last,300,25,25,0.0
2024-10-25,588000.SSE,am,mid,3,2401,2400,2.0
2024-10-25,588000.SSE,am,mid,15,481,480,2.0
2024-10-25,588000.SSE,am,mid,30,241,240,2.0
2024-10-25,588000.SSE,am,mid,60,121,120,2.0
2024-10-25,588000.SSE,am,mid,300,25,24,2.0
2024-10-25,588000.SSE,am,last,3,2401,2400,2.0
2024-10-25,588000.SSE,am,last,15,481,480,2.0
2024-10-25,588000.SSE,am,last,30,241,240,2.0
2024-10-25,588000.SSE,am,last,60,121,120,2.0
2024-10-25,588000.SSE,am,last,300,25,24,2.0
2024-10-25,588000.SSE,pm,mid,3,2401,2400,2.0
2024-10-25,588000.SSE,pm,mid,15,481,480,2.0
2024-10-25,588000.SSE,pm,mid,30,241,240,2.0
2024-10-25,588000.SSE,pm,mid,60,121,120,2.0
2024-10-25,588000.SSE,pm,mid,300,25,24,2.0
2024-10-25,588000.SSE,pm,last,3,2401,2400,2.0
2024-10-25,588000.SSE,pm,last,15,481,480,2.0
2024-10-25,588000.SSE,pm,last,30,241,240,2.0
2024-10-25,588000.SSE,pm,last,60,121,120,2.0
2024-10-25,588000.SSE,pm,last,300,25,24,2.0
2024-10-25,588080.SSE,am,mid,3,2401,2401,0.0
2024-10-25,588080.SSE,am,mid,15,481,481,0.0
2024-10-25,588080.SSE,am,mid,30,241,241,0.0
2024-10-25,588080.SSE,am,mid,60,121,121,0.0
2024-10-25,588080.SSE,am,mid,300,25,25,0.0
2024-10-25,588080.SSE,am,last,3,2401,2401,0.0
2024-10-25,588080.SSE,am,last,15,481,481,0.0
2024-10-25,588080.SSE,am,last,30,241,241,0.0
2024-10-25,588080.SSE,am,last,60,121,121,0.0
2024-10-25,588080.SSE,am,last,300,25,25,0.0
2024-10-25,588080.SSE,pm,mid,3,2401,2401,0.0
2024-10-25,588080.SSE,pm,mid,15,481,481,0.0
2024-10-25,588080.SSE,pm,mid,30,241,241,0.0
2024-10-25,588080.SSE,pm,mid,60,121,121,0.0
2024-10-25,588080.SSE,pm,mid,300,25,25,0.0
2024-10-25,588080.SSE,pm,last,3,2401,2401,0.0
2024-10-25,588080.SSE,pm,last,15,481,481,0.0
2024-10-25,588080.SSE,pm,last,30,241,241,0.0
2024-10-25,588080.SSE,pm,last,60,121,121,0.0
2024-10-25,588080.SSE,pm,last,300,25,25,0.0
2024-10-28,588000.SSE,am,mid,3,2401,2400,2.0
2024-10-28,588000.SSE,am,mid,15,481,480,2.0
2024-10-28,588000.SSE,am,mid,30,241,240,2.0
2024-10-28,588000.SSE,am,mid,60,121,120,2.0
2024-10-28,588000.SSE,am,mid,300,25,24,2.0
2024-10-28,588000.SSE,am,last,3,2401,2400,2.0
2024-10-28,588000.SSE,am,last,15,481,480,2.0
2024-10-28,588000.SSE,am,last,30,241,240,2.0
2024-10-28,588000.SSE,am,last,60,121,120,2.0
2024-10-28,588000.SSE,am,last,300,25,24,2.0
2024-10-28,588000.SSE,pm,mid,3,2401,2400,2.0
2024-10-28,588000.SSE,pm,mid,15,481,480,2.0
2024-10-28,588000.SSE,pm,mid,30,241,240,2.0
2024-10-28,588000.SSE,pm,mid,60,121,120,2.0
2024-10-28,588000.SSE,pm,mid,300,25,24,2.0
2024-10-28,588000.SSE,pm,last,3,2401,2400,2.0
2024-10-28,588000.SSE,pm,last,15,481,480,2.0
2024-10-28,588000.SSE,pm,last,30,241,240,2.0
2024-10-28,588000.SSE,pm,last,60,121,120,2.0
2024-10-28,588000.SSE,pm,last,300,25,24,2.0
2024-10-28,588080.SSE,am,mid,3,2401,2400,1.0
2024-10-28,588080.SSE,am,mid,15,481,480,1.0
2024-10-28,588080.SSE,am,mid,30,241,240,1.0
2024-10-28,588080.SSE,am,mid,60,121,120,1.0
2024-10-28,588080.SSE,am,mid,300,25,24,1.0
2024-10-28,588080.SSE,am,last,3,2401,2400,1.0
2024-10-28,588080.SSE,am,last,15,481,480,1.0
2024-10-28,588080.SSE,am,last,30,241,240,1.0
2024-10-28,588080.SSE,am,last,60,121,120,1.0
2024-10-28,588080.SSE,am,last,300,25,24,1.0
2024-10-28,588080.SSE,pm,mid,3,2401,2400,1.0
2024-10-28,588080.SSE,pm,mid,15,481,480,1.0
2024-10-28,588080.SSE,pm,mid,30,241,240,1.0
2024-10-28,588080.SSE,pm,mid,60,121,120,1.0
2024-10-28,588080.SSE,pm,mid,300,25,24,1.0
2024-10-28,588080.SSE,pm,last,3,2401,2400,1.0
2024-10-28,588080.SSE,pm,last,15,481,480,1.0
2024-10-28,588080.SSE,pm,last,30,241,240,1.0
2024-10-28,588080.SSE,pm,last,60,121,120,1.0
2024-10-28,588080.SSE,pm,last,300,25,24,1.0
2024-10-29,588000.SSE,am,mid,3,2401,2401,0.0
2024-10-29,588000.SSE,am,mid,15,481,481,0.0
2024-10-29,588000.SSE,am,mid,30,241,241,0.0
2024-10-29,588000.SSE,am,mid,60,121,121,0.0
2024-10-29,588000.SSE,am,mid,300,25,25,0.0
2024-10-29,588000.SSE,am,last,3,2401,2401,0.0
2024-10-29,588000.SSE,am,last,15,481,481,0.0
2024-10-29,588000.SSE,am,last,30,241,241,0.0
2024-10-29,588000.SSE,am,last,60,121,121,0.0
2024-10-29,588000.SSE,am,last,300,25,25,0.0
2024-10-29,588000.SSE,pm,mid,3,2401,2401,0.0
2024-10-29,588000.SSE,pm,mid,15,481,481,0.0
2024-10-29,588000.SSE,pm,mid,30,241,241,0.0
2024-10-29,588000.SSE,pm,mid,60,121,121,0.0
2024-10-29,588000.SSE,pm,mid,300,25,25,0.0
2024-10-29,588000.SSE,pm,last,3,2401,2401,0.0
2024-10-29,588000.SSE,pm,last,15,481,481,0.0
2024-10-29,588000.SSE,pm,last,30,241,241,0.0
2024-10-29,588000.SSE,pm,last,60,121,121,0.0
2024-10-29,588000.SSE,pm,last,300,25,25,0.0
2024-10-29,588080.SSE,am,mid,3,2401,2400,0.9966666666666667
2024-10-29,588080.SSE,am,mid,15,481,480,0.9916666666666667
2024-10-29,588080.SSE,am,mid,30,241,240,1.0
2024-10-29,588080.SSE,am,mid,60,121,120,1.0
2024-10-29,588080.SSE,am,mid,300,25,24,1.0
2024-10-29,588080.SSE,am,last,3,2401,2400,0.9966666666666667
2024-10-29,588080.SSE,am,last,15,481,480,0.9916666666666667
2024-10-29,588080.SSE,am,last,30,241,240,1.0
2024-10-29,588080.SSE,am,last,60,121,120,1.0
2024-10-29,588080.SSE,am,last,300,25,24,1.0
2024-10-29,588080.SSE,pm,mid,3,2401,2400,0.99625
2024-10-29,588080.SSE,pm,mid,15,481,480,1.0
2024-10-29,588080.SSE,pm,mid,30,241,240,1.0
2024-10-29,588080.SSE,pm,mid,60,121,120,1.0
2024-10-29,588080.SSE,pm,mid,300,25,24,1.0
2024-10-29,588080.SSE,pm,last,3,2401,2400,0.99625
2024-10-29,588080.SSE,pm,last,15,481,480,1.0
2024-10-29,588080.SSE,pm,last,30,241,240,1.0
2024-10-29,588080.SSE,pm,last,60,121,120,1.0
2024-10-29,588080.SSE,pm,last,300,25,24,1.0
2024-10-30,588000.SSE,am,mid,3,2401,2401,0.0
2024-10-30,588000.SSE,am,mid,15,481,481,0.0
2024-10-30,588000.SSE,am,mid,30,241,241,0.0
2024-10-30,588000.SSE,am,mid,60,121,121,0.0
2024-10-30,588000.SSE,am,mid,300,25,25,0.0
2024-10-30,588000.SSE,am,last,3,2401,2401,0.0
2024-10-30,588000.SSE,am,last,15,481,481,0.0
2024-10-30,588000.SSE,am,last,30,241,241,0.0
2024-10-30,588000.SSE,am,last,60,121,121,0.0
2024-10-30,588000.SSE,am,last,300,25,25,0.0
2024-10-30,588000.SSE,pm,mid,3,2401,2401,0.0
2024-10-30,588000.SSE,pm,mid,15,481,481,0.0
2024-10-30,588000.SSE,pm,mid,30,241,241,0.0
2024-10-30,588000.SSE,pm,mid,60,121,121,0.0
2024-10-30,588000.SSE,pm,mid,300,25,25,0.0
2024-10-30,588000.SSE,pm,last,3,2401,2401,0.0
2024-10-30,588000.SSE,pm,last,15,481,481,0.0
2024-10-30,588000.SSE,pm,last,30,241,241,0.0
2024-10-30,588000.SSE,pm,last,60,121,121,0.0
2024-10-30,588000.SSE,pm,last,300,25,25,0.0
2024-10-30,588080.SSE,am,mid,3,2401,2400,1.0
2024-10-30,588080.SSE,am,mid,15,481,480,1.0
2024-10-30,588080.SSE,am,mid,30,241,240,1.0
2024-10-30,588080.SSE,am,mid,60,121,120,1.0
2024-10-30,588080.SSE,am,mid,300,25,24,1.0
2024-10-30,588080.SSE,am,last,3,2401,2400,1.0
2024-10-30,588080.SSE,am,last,15,481,480,1.0
2024-10-30,588080.SSE,am,last,30,241,240,1.0
2024-10-30,588080.SSE,am,last,60,121,120,1.0
2024-10-30,588080.SSE,am,last,300,25,24,1.0
2024-10-30,588080.SSE,pm,mid,3,2401,2400,1.0
2024-10-30,588080.SSE,pm,mid,15,481,480,1.0
2024-10-30,588080.SSE,pm,mid,30,241,240,1.0
2024-10-30,588080.SSE,pm,mid,60,121,120,1.0
2024-10-30,588080.SSE,pm,mid,300,25,24,1.0
2024-10-30,588080.SSE,pm,last,3,2401,2400,1.0
2024-10-30,588080.SSE,pm,last,15,481,480,1.0
2024-10-30,588080.SSE,pm,last,30,241,240,1.0
2024-10-30,588080.SSE,pm,last,60,121,120,1.0
2024-10-30,588080.SSE,pm,last,300,25,24,1.0
2024-10-31,588000.SSE,am,mid,3,2401,2400,1.0
2024-10-31,588000.SSE,am,mid,15,481,480,1.0
2024-10-31,588000.SSE,am,mid,30,241,240,1.0
2024-10-31,588000.SSE,am,mid,60,121,120,1.0
2024-10-31,588000.SSE,am,mid,300,25,24,1.0
2024-10-31,588000.SSE,am,last,3,2401,2400,1.0
2024-10-31,588000.SSE,am,last,15,481,480,1.0
2024-10-31,588000.SSE,am,last,30,241,240,1.0
2024-10-31,588000.SSE,am,last,60,121,120,1.0
2024-10-31,588000.SSE,am,last,300,25,24,1.0
2024-10-31,588000.SSE,pm,mid,3,2401,2400,1.0
2024-10-31,588000.SSE,pm,mid,15,481,480,1.0
2024-10-31,588000.SSE,pm,mid,30,241,240,1.0
2024-10-31,588000.SSE,pm,mid,60,121,120,1.0
2024-10-31,588000.SSE,pm,mid,300,25,24,1.0
2024-10-31,588000.SSE,pm,last,3,2401,2400,1.0
2024-10-31,588000.SSE,pm,last,15,481,480,1.0
2024-10-31,588000.SSE,pm,last,30,241,240,1.0
2024-10-31,588000.SSE,pm,last,60,121,120,1.0
2024-10-31,588000.SSE,pm,last,300,25,24,1.0
2024-10-31,588080.SSE,am,mid,3,2401,2400,0.9875
2024-10-31,588080.SSE,am,mid,15,481,480,0.9875
2024-10-31,588080.SSE,am,mid,30,241,240,0.9916666666666667
2024-10-31,588080.SSE,am,mid,60,121,120,0.9916666666666667
2024-10-31,588080.SSE,am,mid,300,25,24,1.0
2024-10-31,588080.SSE,am,last,3,2401,2400,0.9875
2024-10-31,588080.SSE,am,last,15,481,480,0.9875
2024-10-31,588080.SSE,am,last,30,241,240,0.9916666666666667
2024-10-31,588080.SSE,am,last,60,121,120,0.9916666666666667
2024-10-31,588080.SSE,am,last,300,25,24,1.0
2024-10-31,588080.SSE,pm,mid,3,2401,2400,0.9691666666666666
2024-10-31,588080.SSE,pm,mid,15,481,480,0.96875
2024-10-31,588080.SSE,pm,mid,30,241,240,0.9875
2024-10-31,588080.SSE,pm,mid,60,121,120,0.9833333333333333
2024-10-31,588080.SSE,pm,mid,300,25,24,1.0
2024-10-31,588080.SSE,pm,last,3,2401,2400,0.9691666666666666
2024-10-31,588080.SSE,pm,last,15,481,480,0.96875
2024-10-31,588080.SSE,pm,last,30,241,240,0.9875
2024-10-31,588080.SSE,pm,last,60,121,120,0.9833333333333333
2024-10-31,588080.SSE,pm,last,300,25,24,1.0
2024-11-01,588000.SSE,am,mid,3,2401,2401,0.0
2024-11-01,588000.SSE,am,mid,15,481,481,0.0
2024-11-01,588000.SSE,am,mid,30,241,241,0.0
2024-11-01,588000.SSE,am,mid,60,121,121,0.0
2024-11-01,588000.SSE,am,mid,300,25,25,0.0
2024-11-01,588000.SSE,am,last,3,2401,2401,0.0
2024-11-01,588000.SSE,am,last,15,481,481,0.0
2024-11-01,588000.SSE,am,last,30,241,241,0.0
2024-11-01,588000.SSE,am,last,60,121,121,0.0
2024-11-01,588000.SSE,am,last,300,25,25,0.0
2024-11-01,588000.SSE,pm,mid,3,2401,2401,0.0
2024-11-01,588000.SSE,pm,mid,15,481,481,0.0
2024-11-01,588000.SSE,pm,mid,30,241,241,0.0
2024-11-01,588000.SSE,pm,mid,60,121,121,0.0
2024-11-01,588000.SSE,pm,mid,300,25,25,0.0
2024-11-01,588000.SSE,pm,last,3,2401,2401,0.0
2024-11-01,588000.SSE,pm,last,15,481,481,0.0
2024-11-01,588000.SSE,pm,last,30,241,241,0.0
2024-11-01,588000.SSE,pm,last,60,121,121,0.0
2024-11-01,588000.SSE,pm,last,300,25,25,0.0
2024-11-01,588080.SSE,am,mid,3,2401,2400,2.0
2024-11-01,588080.SSE,am,mid,15,481,480,2.0
2024-11-01,588080.SSE,am,mid,30,241,240,2.0
2024-11-01,588080.SSE,am,mid,60,121,120,2.0
2024-11-01,588080.SSE,am,mid,300,25,24,2.0
2024-11-01,588080.SSE,am,last,3,2401,2400,2.0
2024-11-01,588080.SSE,am,last,15,481,480,2.0
2024-11-01,588080.SSE,am,last,30,241,240,2.0
2024-11-01,588080.SSE,am,last,60,121,120,2.0
2024-11-01,588080.SSE,am,last,300,25,24,2.0
2024-11-01,588080.SSE,pm,mid,3,2401,2400,2.0
2024-11-01,588080.SSE,pm,mid,15,481,480,2.0
2024-11-01,588080.SSE,pm,mid,30,241,240,2.0
2024-11-01,588080.SSE,pm,mid,60,121,120,2.0
2024-11-01,588080.SSE,pm,mid,300,25,24,2.0
2024-11-01,588080.SSE,pm,last,3,2401,2400,2.0
2024-11-01,588080.SSE,pm,last,15,481,480,2.0
2024-11-01,588080.SSE,pm,last,30,241,240,2.0
2024-11-01,588080.SSE,pm,last,60,121,120,2.0
2024-11-01,588080.SSE,pm,last,300,25,24,2.0
2024-11-04,588000.SSE,am,mid,3,2401,2401,0.0
2024-11-04,588000.SSE,am,mid,15,481,481,0.0
2024-11-04,588000.SSE,am,mid,30,241,241,0.0
2024-11-04,588000.SSE,am,mid,60,121,121,0.0
2024-11-04,588000.SSE,am,mid,300,25,25,0.0
2024-11-04,588000.SSE,am,last,3,2401,2401,0.0
2024-11-04,588000.SSE,am,last,15,481,481,0.0
2024-11-04,588000.SSE,am,last,30,241,241,0.0
2024-11-04,588000.SSE,am,last,60,121,121,0.0
