year,stage,first,last,days,n_trades,eligible,win_rate,mean_trade_log,marked_log_pnl,eff_1d,fast_share_1d,slow_work_velocity_5d,threshold_work_amplitude_5d
2023,33,2023-09-06,2023-09-12,5,14,True,0.35714285714285715,0.00074577825685551765,0.0044248065521782709,0.21031023061564685,0.87338371614961496,0.36640696894901975,1.0631887305764958
2023,34,2023-09-13,2023-09-19,5,15,True,0.46666666666666667,0.0013217622737237715,0.017587522447462121,0.15533727125842942,0.88963053920991331,0.39923206036369796,1.0051091005235262
2023,35,2023-09-20,2023-09-26,5,19,True,0.26315789473684209,-0.0013110973175977697,-0.022734563676027594,0.25456397472956366,0.88681505055075083,0.28184434926622831,0.9591200031316649
2023,36,2023-09-27,2023-10-11,5,15,True,0.26666666666666666,-0.00040173112965909889,-0.0069116221068227486,0.1401942174917255,0.9019112445475379,0.19050114861580467,1.088257861001183
2023,37,2023-10-12,2023-10-18,5,15,True,0.26666666666666666,-0.0016269803062597908,-0.020799618254296749,0.25192951472165143,0.85992490883159045,0.24345634361404156,0.98472085687940702
2023,38,2023-10-19,2023-10-25,5,12,True,0.58333333333333337,0.0036273951490407006,0.045379533827078315,0.18018808208407958,0.8950477016927344,0.34901868689747928,1.0239136704761431
2023,39,2023-10-26,2023-11-01,5,10,True,0.5,0.0047556859985498339,0.044092430944861406,0.1518999936738441,0.91374398123695821,0.38974725107573593,1.0302140814390115
2023,40,2023-11-02,2023-11-08,5,17,True,0.29411764705882354,-0.0011407821550646082,-0.01954780954717162,0.21966463234714623,0.89990106618209698,0.41028813341319442,1.1913462306160862
2023,41,2023-11-09,2023-11-15,5,15,True,0.26666666666666666,-0.00063538089496188331,-0.0084407210817077673,0.13361448329201969,0.89954787959963212,0.26293039541426638,1.1478042137781956
2023,42,2023-11-16,2023-11-22,5,14,True,0.14285714285714285,-0.00048740764151870841,0.010416619788730142,0.22036491703436045,0.90243445445741965,0.34252382728244229,1.0960966882369616
2023,43,2023-11-23,2023-11-29,5,18,True,0.27777777777777779,-0.00092987334423190807,-0.030333272118326197,0.19907745490317524,0.91115746477809589,0.36799863501529606,1.0850460489480898
2023,44,2023-11-30,2023-12-06,5,17,True,0.23529411764705882,-0.0001226407952078392,-0.01173979437229462,0.16067422106517104,0.89216487661462041,0.26037944805601815,1.1627714009137704
2023,45,2023-12-07,2023-12-13,5,9,True,0.44444444444444442,0.002885139441369239,0.036145976056282551,0.22430597149078796,0.89625861969281218,0.41414040494000048,1.0822411693945564
2023,46,2023-12-14,2023-12-20,5,14,True,0.5714285714285714,0.00077145046994334045,0.011554718967524118,0.19436624036506825,0.93224565002875737,0.44844103155082227,1.4548488514067315
2023,47,2023-12-21,2023-12-27,5,15,True,0.40000000000000002,-7.9349340056332257e-05,-0.010481002696911573,0.17302549399313777,0.92899235493874865,0.28197288221282085,1.1290679135013595
2023,48,2023-12-28,2023-12-29,2,5,False,0.20000000000000001,0.0016195874910474005,0.006340975037219726,0.25957964947938689,0.90985474908234387,0.45158197084916285,1.2183776682415657
2024,0,2024-01-02,2024-01-08,5,10,True,0.5,0.0036396699880822322,0.056404231561393792,0.29733844059900127,0.90951906012678285,0.74142606499393193,1.2168293226746489
2024,1,2024-01-09,2024-01-15,5,18,True,0.27777777777777779,-0.0023317243633114151,-0.053756208173399225,0.15272846210533292,0.88780026470777984,0.49766704461013678,1.1833738505374154
2024,2,2024-01-16,2024-01-22,5,16,True,0.3125,-0.00052709943368056027,-0.012553932168805688,0.21205193253266583,0.87364590950289711,0.28750770800494768,0.97863079763507232
