year,feature,high_a,low_a,year_cycles,high_feature,low_feature,high_bars,low_bars,high_amplitude,low_amplitude,delta_net_log,delta_capture
2021,motion_concentration,8201,10086,639,3.077646473202261,1.3600067061702148,28,26,0.01993815913457908,0.01623736800968345,-0.004940062636711472,-0.17654277929977633
2021,motion_concentration,8260,3193,639,2.6967831584712223,1.3362840678592167,16,17,0.006802452574061313,0.005585581417013152,-0.006011583804726153,-0.3884540559822559
2021,motion_concentration,8475,9037,639,2.002610581969396,1.2650736588603,15,14,0.0038508045681835412,0.0038661137891260466,0.0005280562662464131,0.09380461678213835
2021,motion_concentration,8539,7047,639,2.5034036338349055,1.4015528821394134,17,19,0.01571225903204354,0.014191741039963901,-0.021217421405117624,-0.4489175340974945
2021,motion_concentration,8871,3234,639,2.535726121271459,1.3010477087381167,20,19,0.01778532262676169,0.01508516337217003,0.0046717722414043065,0.14002878541245167
2021,motion_concentration,9001,8053,639,2.144138626184246,1.3789967747914074,7,6,0.0015620133343698939,0.0019452988276640326,0.00026348869210646863,0.06559746627775268
2021,motion_concentration,9015,4579,639,2.096073356603984,1.44573457373878,22,20,0.01778745428460926,0.014293037313013457,0.0038534049582606995,-0.014193724166919552
2021,motion_concentration,9205,8898,639,2.203369157608538,1.3183781123438678,26,24,0.012192727855728336,0.013354643982671277,-0.002651622269134916,-0.07209126062388878
2021,motion_concentration,9285,180,639,1.9648694289954556,1.178133693035083,9,8,0.006623047412197103,0.006955955667598879,0.008219895788735408,0.6750868105816267
2021,motion_concentration,9698,10339,639,1.9384286751872264,1.2836832889637027,6,6,0.0033175049920437516,0.0035316756102137248,0.006172668022388429,0.9988063310137313
2021,motion_concentration,9936,2415,639,1.9310297062494222,1.4029144858053688,12,14,0.009532149672907053,0.008175564981596217,-0.008550410091117695,-0.4881268779386214
2021,motion_concentration,10046,11053,639,1.9319796112815824,1.4383439955695014,31,33,0.01001729317712119,0.010803220385683154,-0.01268297389804783,-0.5562944789374582
2021,motion_concentration,10718,8432,639,1.9263173891338252,1.3441729017539032,6,6,0.0021319944326920748,0.0017709959837404199,-0.0007018883667343841,-0.1928869054090332
2021,motion_concentration,10837,9439,639,2.0057425573794347,1.3756755660570958,15,13,0.004293081446619773,0.004807683869822554,-8.998423576581365e-05,0.0005310496798789852
2021,motion_concentration,10934,10271,639,1.9252484036111,1.319771900525865,11,11,0.00472518424860624,0.00452535303367263,-0.0032031115143494487,-0.1156590399152636
2021,motion_concentration,10971,4244,639,2.2624172194071916,1.3761435177431478,22,20,0.004693335312846436,0.004420537436224947,0.004596343657784461,0.2580592546214442
2021,motion_concentration,11086,9264,639,1.971354448705435,1.3607727600238975,7,8,0.008787741189553167,0.009458635347262323,-0.00801111254471289,-0.4627757591555503
2021,motion_concentration,11275,6297,639,1.9691755179368124,1.2681477752424617,7,7,0.004986310706922126,0.004488388313727221,0.001182316693257337,0.10891980439176517
2021,motion_concentration,11413,10316,639,2.706908464412619,1.460449383710095,19,16,0.009769289255388003,0.008082405829243022,-0.005343203160108381,-0.24674458281323947
2021,half_height_width,68,5011,639,0.5789473684210527,0.29411764705882354,18,16,0.009169688197584236,0.009872103111550068,-0.005909049777051657,-0.31295525065720253
2021,half_height_width,278,3810,639,0.6666666666666666,0.23076923076923078,11,12,0.011784951724633785,0.009574431309568254,-0.00906877498042723,-0.5019125658350789
2021,half_height_width,289,6832,639,0.6,0.29411764705882354,19,16,0.012644226036782946,0.014243236832969686,-0.00927538470980878,-0.41188749959230164
2021,half_height_width,459,7335,639,0.5454545454545454,0.21052631578947367,21,18,0.015521913684529487,0.016759542179165088,-0.0011861482299586612,-0.04152554822008753
2021,half_height_width,572,5606,639,0.5333333333333333,0.25806451612903225,29,30,0.024135315490469544,0.027858365592805967,-0.009201392000408003,-0.18792452552721028
2021,half_height_width,786,11275,639,0.5714285714285714,0.25,6,7,0.00577330122455777,0.004986310706922126,-0.0008077348464315755,-0.06517581341483607
2021,half_height_width,802,7770,639,0.5217391304347826,0.23809523809523808,22,20,0.02677742921784887,0.027027816918971048,0.013049716464920633,0.23250574271537422
2021,half_height_width,824,4937,639,0.6,0.21428571428571427,14,13,0.014038576357594756,0.01691945488533797,-0.02187856756042224,-0.8938867397769947
2021,half_height_width,888,1552,639,0.7272727272727273,0.125,21,23,0.01789058875379279,0.018034123375588074,0.015067315638086888,0.5298974874247657
2021,half_height_width,1163,8026,639,0.5625,0.17647058823529413,15,16,0.013965686131707677,0.011756041571516995,0.008350947720336378,0.33031418849512884
2021,half_height_width,1299,2283,639,0.6176470588235294,0.22857142857142856,33,34,0.016052317154016116,0.0163308105518416,0.0011773553068859894,0.027298476046678427
2021,half_height_width,1408,9051,639,0.7142857142857143,0.15625,34,31,0.018328684722648703,0.016107840069109258,-0.009143930520839325,-0.25309290719031635
2021,half_height_width,1510,5431,639,0.5416666666666666,0.2608695652173913,23,22,0.011001669280549464,0.010540596870770358,0.017304084301833323,0.6700467128377148
2021,half_height_width,1533,2490,639,0.6,0.15789473684210525,19,18,0.012611616968825956,0.01196272622243022,-0.00409027688468141,-0.1345641510583398
