day,year,slot,q,high
2021-02-26,2021,2,1.2260176679955543,False
2021-02-26,2021,3,1.9046282612941203,True
2021-03-01,2021,0,2.478567024246677,True
2021-03-01,2021,1,1.6426236494622208,False
2021-03-01,2021,2,1.5371357340302834,False
2021-03-01,2021,3,1.5466007680521745,False
2021-03-02,2021,0,1.8454414405269557,True
2021-03-02,2021,1,1.621114373527931,False
2021-03-02,2021,2,1.3657343237966655,False
2021-03-02,2021,3,1.91255504617609,True
2021-03-03,2021,0,1.782796764584586,True
2021-03-03,2021,1,1.8368299555412813,True
2021-03-03,2021,2,1.3976505511482735,False
2021-03-03,2021,3,1.498424711115566,False
2021-03-04,2021,0,1.514759447041526,False
2021-03-04,2021,1,1.7029508956727533,False
2021-03-04,2021,2,1.2487085000278013,False
2021-03-04,2021,3,1.4751494025445326,False
2021-03-05,2021,0,1.8014162463758987,True
2021-03-05,2021,1,1.420969489480204,False
2021-03-05,2021,2,1.616677007062358,False
2021-03-05,2021,3,1.5870688215768023,False
2021-03-08,2021,0,1.362368718476668,False
2021-03-08,2021,1,1.2149011102606575,False
2021-03-08,2021,2,1.7380291274673887,False
2021-03-08,2021,3,1.5802609855452416,False
2021-03-09,2021,0,1.4817400373859009,False
2021-03-09,2021,1,1.245091762545159,False
2021-03-09,2021,2,1.509702660180734,False
2021-03-09,2021,3,1.3319260269498592,False
2021-03-10,2021,0,2.3225398575335894,True
2021-03-10,2021,1,1.5954737971204125,False
2021-03-10,2021,2,1.476365998932985,False
2021-03-10,2021,3,1.9221842900988422,True
2021-03-11,2021,0,1.8156289649734827,True
2021-03-11,2021,1,2.0847645485788493,True
2021-03-11,2021,2,3.1102406458491134,True
2021-03-11,2021,3,1.2840819002245845,False
2021-03-12,2021,0,1.2976682293399542,False
2021-03-12,2021,1,1.635623843288115,False
2021-03-12,2021,2,1.4923078725969505,False
2021-03-12,2021,3,1.6516690862535044,False
2021-03-15,2021,0,2.3363456117597874,True
2021-03-15,2021,1,1.2428329568922518,False
2021-03-15,2021,2,1.6460942687683404,False
2021-03-15,2021,3,1.6960844389417156,False
2021-03-16,2021,0,1.3878631630299123,False
2021-03-16,2021,1,1.9672339722274685,True
2021-03-16,2021,2,1.583198754001559,False
2021-03-16,2021,3,1.618243330961192,False
2021-03-17,2021,0,1.5385919697235049,False
2021-03-17,2021,1,1.3309710213739556,False
2021-03-17,2021,2,1.4801939463205653,False
2021-03-17,2021,3,1.6227621094003974,False
2021-03-18,2021,0,1.9912824616731133,True
2021-03-18,2021,1,1.3021992826101245,False
2021-03-18,2021,2,1.5216417276167589,False
2021-03-18,2021,3,1.5535890346172314,False
2021-03-19,2021,0,1.8755500714267623,True
2021-03-19,2021,1,1.4434312805506855,False
2021-03-19,2021,2,1.7942515672147192,True
2021-03-19,2021,3,1.657257532992721,False
2021-03-22,2021,0,1.5314237003661748,False
2021-03-22,2021,1,1.3990510031059624,False
2021-03-22,2021,2,1.4283090669430176,False
2021-03-22,2021,3,1.3065424333079687,False
2021-03-23,2021,0,2.0733794982377773,True
2021-03-23,2021,1,1.5307526036485741,False
2021-03-23,2021,2,1.776627980055999,True
2021-03-23,2021,3,1.4495725339441823,False
2021-03-24,2021,0,2.0254078239079565,True
2021-03-24,2021,1,1.2760256019095286,False
2021-03-24,2021,2,1.6322361196402297,False
2021-03-24,2021,3,1.5907788728328338,False
2021-03-25,2021,0,1.4170515875996512,False
2021-03-25,2021,1,1.9075707880104396,True
2021-03-25,2021,2,1.2031468361445914,False
2021-03-25,2021,3,1.2963221943293213,False
2021-03-26,2021,0,2.6950177160716438,True
2021-03-26,2021,1,1.414666521543011,False
2021-03-26,2021,2,1.4445248009450922,False
2021-03-26,2021,3,1.6657885904995815,False
2021-03-29,2021,0,1.546732557884407,False
2021-03-29,2021,1,1.5376539418243158,False
2021-03-29,2021,2,1.2597919575312153,False
2021-03-29,2021,3,1.5417435468216651,False
2021-03-30,2021,0,1.708510381319917,False
2021-03-30,2021,1,1.4443478604004156,False
2021-03-30,2021,2,1.5766915350444979,False
2021-03-30,2021,3,1.2460656800754322,False
2021-03-31,2021,0,1.7549796061385368,False
2021-03-31,2021,1,1.4103811526762795,False
2021-03-31,2021,2,1.9726266038402192,True
2021-03-31,2021,3,2.034268702481902,True
2021-04-01,2021,0,1.509844027864253,False
2021-04-01,2021,1,1.5314567524426455,False
2021-04-01,2021,2,1.253191889235754,False
2021-04-01,2021,3,1.352808452468793,False
2021-04-02,2021,0,2.3450253766640854,True
2021-04-02,2021,1,1.4488210437077218,False
2021-04-02,2021,2,1.490196418344535,False
2021-04-02,2021,3,1.4567273865108057,False
2021-04-06,2021,0,1.7647830491177274,True
2021-04-06,2021,1,1.5401895575404605,False
2021-04-06,2021,2,1.7285957645527377,False
2021-04-06,2021,3,1.6056926980635882,False
2021-04-07,2021,0,1.803393275749573,True
2021-04-07,2021,1,1.9108397416387863,True
2021-04-07,2021,2,1.4453017919064595,False
2021-04-07,2021,3,1.5016990222588844,False
2021-04-08,2021,0,1.4914222287802092,False
2021-04-08,2021,1,1.8471285344374502,True
2021-04-08,2021,2,1.571452429481025,False
2021-04-08,2021,3,1.5205004425093587,False
2021-04-09,2021,0,1.8185125415280803,True
2021-04-09,2021,1,1.3720727439993592,False
2021-04-09,2021,2,1.2713906220580857,False
2021-04-09,2021,3,2.4153833712076516,True
2021-04-12,2021,0,1.9730100160667106,True
2021-04-12,2021,1,1.2181438874224253,False
2021-04-12,2021,2,1.422855042235857,False
2021-04-12,2021,3,1.5325446891865095,False
2021-04-13,2021,0,2.2215442369129192,True
2021-04-13,2021,1,1.4172671691246994,False
2021-04-13,2021,2,1.5588094259277854,False
2021-04-13,2021,3,1.4234664645804633,False
2021-04-14,2021,0,1.8715848592015567,True
2021-04-14,2021,1,1.6046441241374143,False
2021-04-14,2021,2,1.8204496331488547,True
2021-04-14,2021,3,1.4200167182617602,False
2021-04-15,2021,0,1.8196912394574587,True
2021-04-15,2021,1,1.3838558407883448,False
2021-04-15,2021,2,1.3937790726638801,False
2021-04-15,2021,3,1.3940023965999175,False
2021-04-16,2021,0,1.3924562986826137,False
2021-04-16,2021,1,1.2108977805695575,False
2021-04-16,2021,2,1.3102363029668993,False
2021-04-16,2021,3,1.7258457081078074,False
2021-04-19,2021,0,1.774363134955142,True
2021-04-19,2021,1,1.3352123907552764,False
2021-04-19,2021,2,1.4313457425478493,False
2021-04-19,2021,3,1.4022364253356034,False
2021-04-20,2021,0,2.302260069775989,True
2021-04-20,2021,1,1.9854938005033336,True
2021-04-20,2021,2,1.6326204248531806,False
2021-04-20,2021,3,1.4836771749862658,False
2021-04-21,2021,0,1.5500628345615106,False
2021-04-21,2021,1,1.3929268520000377,False
2021-04-21,2021,2,1.77830086011912,True
2021-04-21,2021,3,1.221588577822828,False
2021-04-22,2021,0,1.7361644308512476,False
2021-04-22,2021,1,1.7199347733789085,False
2021-04-22,2021,2,1.4817960195899746,False
2021-04-22,2021,3,1.3563407839646375,False
2021-04-23,2021,0,1.340562363137122,False
2021-04-23,2021,1,1.5931754417645851,False
2021-04-23,2021,2,1.5036997174073892,False
2021-04-23,2021,3,1.6230145022006877,False
2021-04-26,2021,0,3.1490308900932114,True
2021-04-26,2021,1,1.8098528731364998,True
2021-04-26,2021,2,1.500620590064695,False
2021-04-26,2021,3,1.472958429240343,False
2021-04-27,2021,0,1.8424477897348208,True
2021-04-27,2021,1,1.9441390693030736,True
2021-04-27,2021,2,1.5459865051223796,False
2021-04-27,2021,3,2.0696530962552933,True
2021-04-28,2021,0,1.7484147477975946,False
2021-04-28,2021,1,2.0530755915794003,True
2021-04-28,2021,2,1.8803568936000603,True
2021-04-28,2021,3,1.3749041199445615,False
2021-04-29,2021,0,1.6287150575756513,False
2021-04-29,2021,1,1.4735018622800162,False
2021-04-29,2021,2,1.991655734572104,True
2021-04-29,2021,3,1.766838637876256,True
2021-04-30,2021,0,1.7690272638558646,True
2021-04-30,2021,1,1.4639435991575847,False
2021-04-30,2021,2,1.3053049185704393,False
2021-04-30,2021,3,1.17675347932166,False
2021-05-06,2021,0,1.4911804380157114,False
2021-05-06,2021,1,1.7324955535471436,False
2021-05-06,2021,2,1.703214523838441,False
2021-05-06,2021,3,1.6945666294576125,False
2021-05-07,2021,0,1.591900415220137,False
2021-05-07,2021,1,1.6002523481278215,False
2021-05-07,2021,2,1.5552977065506797,False
2021-05-07,2021,3,1.470365402263993,False
2021-05-10,2021,0,1.552650357954422,False
2021-05-10,2021,1,1.4876136233027146,False
2021-05-10,2021,2,1.5603498690786097,False
2021-05-10,2021,3,1.4768443628469337,False
2021-05-11,2021,0,1.5294577782234746,False
2021-05-11,2021,1,1.4464836801024705,False
2021-05-11,2021,2,1.7753309184486137,True
2021-05-11,2021,3,1.6960479681260927,False
2021-05-12,2021,0,1.5278532714330275,False
2021-05-12,2021,1,1.4650517696040797,False
2021-05-12,2021,2,1.35223300933347,False
2021-05-12,2021,3,1.467837144055068,False
2021-05-13,2021,0,1.5685100310049178,False
2021-05-13,2021,1,2.0765506343238327,True
2021-05-13,2021,2,1.7018960100510483,False
2021-05-13,2021,3,1.235690918849522,False
2021-05-14,2021,0,2.1349542378141537,True
2021-05-14,2021,1,1.2472128118276988,False
2021-05-14,2021,2,1.6741660524578033,False
2021-05-14,2021,3,1.5808851938830162,False
2021-05-17,2021,0,2.1692316742165585,True
2021-05-17,2021,1,1.8350024804241751,True
2021-05-17,2021,2,1.65383550135585,False
2021-05-17,2021,3,1.521187533600198,False
2021-05-18,2021,0,1.689767044189047,False
2021-05-18,2021,1,1.9789547860381973,True
2021-05-18,2021,2,1.6046235266679296,False
2021-05-18,2021,3,1.8351924604217251,True
2021-05-19,2021,0,1.3772003545423634,False
2021-05-19,2021,1,1.7501010330126257,False
2021-05-19,2021,2,1.4405228230810632,False
2021-05-19,2021,3,1.772738332350174,True
2021-05-20,2021,0,2.0405066293396903,True
2021-05-20,2021,1,1.7753317062318175,True
2021-05-20,2021,2,1.4146684604421316,False
2021-05-20,2021,3,1.467950242112403,False
2021-05-21,2021,0,1.7970544927971102,True
2021-05-21,2021,1,1.550741951392737,False
2021-05-21,2021,2,1.400812491471596,False
2021-05-21,2021,3,1.3634374061217882,False
2021-05-24,2021,0,1.4369906246346855,False
2021-05-24,2021,1,1.6315602196759074,False
2021-05-24,2021,2,1.2783835085570583,False
2021-05-24,2021,3,1.271401653186191,False
2021-05-25,2021,0,2.3163023496369783,True
2021-05-25,2021,1,1.483819498071954,False
2021-05-25,2021,2,1.2087228373700398,False
2021-05-25,2021,3,1.4031836652164005,False
2021-05-26,2021,0,1.483789037771248,False
2021-05-26,2021,1,1.3719812330255678,False
2021-05-26,2021,2,1.675012711524581,False
2021-05-26,2021,3,1.6132719498898154,False
2021-05-27,2021,0,1.353678044524398,False
2021-05-27,2021,1,1.5409598260839994,False
2021-05-27,2021,2,1.7364687512976689,False
2021-05-27,2021,3,1.5329734176373682,False
2021-05-28,2021,0,1.473039470972605,False
2021-05-28,2021,1,2.8325340805298915,True
2021-05-28,2021,2,1.3444597213217562,False
2021-05-28,2021,3,1.5275365828406002,False
2021-05-31,2021,0,2.992972810113832,True
2021-05-31,2021,1,1.1599496382209291,False
2021-05-31,2021,2,1.9589322181928681,True
2021-05-31,2021,3,1.8632244112881469,True
2021-06-01,2021,0,1.9402734537331983,True
2021-06-01,2021,1,1.495314847840027,False
2021-06-01,2021,2,1.613763344150399,False
2021-06-01,2021,3,1.3109633416025928,False
2021-06-02,2021,0,1.7163852851131334,False
2021-06-02,2021,1,1.7065055910660551,False
2021-06-02,2021,2,1.3183189747398005,False
2021-06-02,2021,3,1.4967556424308963,False
2021-06-03,2021,0,1.275330595691568,False
2021-06-03,2021,1,1.7793013187888556,True
2021-06-03,2021,2,1.2514785819643943,False
2021-06-03,2021,3,1.3394614844541461,False
2021-06-04,2021,0,1.6959306354199575,False
2021-06-04,2021,1,1.4612145918877668,False
2021-06-04,2021,2,1.6623981181605234,False
2021-06-04,2021,3,1.434783676529707,False
2021-06-07,2021,0,1.7580002825083891,False
2021-06-07,2021,1,1.9530459565218121,True
2021-06-07,2021,2,1.423331623889403,False
2021-06-07,2021,3,1.758863039100653,False
2021-06-08,2021,0,2.719948973458738,True
2021-06-08,2021,1,1.462041853395512,False
2021-06-08,2021,2,1.6663268871896233,False
2021-06-08,2021,3,2.138536788888612,True
2021-06-09,2021,0,1.9897219766938101,True
2021-06-09,2021,1,1.629974793381069,False
2021-06-09,2021,2,1.8783131889391718,True
2021-06-09,2021,3,1.75447315340565,False
2021-06-10,2021,0,2.436563472540691,True
2021-06-10,2021,1,1.554257230509959,False
2021-06-10,2021,2,1.7810127302853829,True
2021-06-10,2021,3,1.4145979185982678,False
2021-06-11,2021,0,1.3730252648723027,False
2021-06-11,2021,1,1.7850479269079005,True
2021-06-11,2021,2,1.3884607706432388,False
2021-06-11,2021,3,2.1704919950750616,True
2021-06-15,2021,0,1.71178834108198,False
2021-06-15,2021,1,1.8933153117085257,True
2021-06-15,2021,2,1.6563690389408396,False
2021-06-15,2021,3,1.2129249129844653,False
2021-06-16,2021,0,1.311475806235279,False
2021-06-16,2021,1,1.7335129389141375,False
2021-06-16,2021,2,1.3996340516156691,False
2021-06-16,2021,3,1.4278112352068126,False
2021-06-17,2021,0,1.3197754902621792,False
2021-06-17,2021,1,1.5208361172394234,False
2021-06-17,2021,2,1.7556080386144213,False
2021-06-17,2021,3,1.5613587598615222,False
2021-06-18,2021,0,1.748653667362728,False
2021-06-18,2021,1,1.484948206521176,False
2021-06-18,2021,2,1.366773825311336,False
2021-06-18,2021,3,1.2544812848238984,False
2021-06-21,2021,0,1.478219858609044,False
2021-06-21,2021,1,1.8105031243734806,True
2021-06-21,2021,2,1.3096382661258794,False
2021-06-21,2021,3,1.7598173740338752,False
2021-06-22,2021,0,1.7887984794165466,True
2021-06-22,2021,1,2.217572583405131,True
2021-06-22,2021,2,1.6988476178114682,False
2021-06-22,2021,3,1.5147595030616714,False
2021-06-23,2021,0,1.8166925679746242,True
2021-06-23,2021,1,1.7601658981881447,False
2021-06-23,2021,2,1.4732492623905307,False
2021-06-23,2021,3,1.7938336650009568,True
2021-06-24,2021,0,1.6188582682757167,False
2021-06-24,2021,1,1.7968215164232697,True
2021-06-24,2021,2,1.5018529467771657,False
2021-06-24,2021,3,1.6566095539325911,False
2021-06-25,2021,0,1.5772386960753586,False
2021-06-25,2021,1,1.45189415057998,False
2021-06-25,2021,2,1.4687609821766945,False
2021-06-25,2021,3,1.5902551156653262,False
2021-06-28,2021,0,1.626010866767162,False
2021-06-28,2021,1,1.3481347716463847,False
2021-06-28,2021,2,1.8746001478932088,True
2021-06-28,2021,3,1.8439642757199763,True
2021-06-29,2021,0,1.116770843107302,False
2021-06-29,2021,1,1.8101184422847225,True
2021-06-29,2021,2,1.5570242828319705,False
2021-06-29,2021,3,1.4720321474813713,False
2021-06-30,2021,0,1.6396490423991814,False
2021-06-30,2021,1,1.7166466527820567,False
2021-06-30,2021,2,1.5241525003851306,False
2021-06-30,2021,3,1.4888610501476187,False
2021-07-01,2021,0,1.5386959629033699,False
2021-07-01,2021,1,1.8345418799456668,True
2021-07-01,2021,2,1.5574091685386808,False
2021-07-01,2021,3,1.3125211399820347,False
2021-07-02,2021,0,1.830583409399985,True
2021-07-02,2021,1,1.337539673443675,False
2021-07-02,2021,2,1.3056890263896128,False
2021-07-02,2021,3,1.2012432772604036,False
2021-07-05,2021,0,1.9233281041927397,True
2021-07-05,2021,1,1.7056555588616278,False
2021-07-05,2021,2,2.4703211263605898,True
2021-07-05,2021,3,1.371033179802053,False
2021-07-06,2021,0,1.3335132838703143,False
2021-07-06,2021,1,1.2787798764596718,False
2021-07-06,2021,2,1.1624780624654816,False
2021-07-06,2021,3,1.8346498021699722,True
2021-07-07,2021,0,1.7389559177332676,False
2021-07-07,2021,1,1.327186556457164,False
2021-07-07,2021,2,1.4903292782179973,False
2021-07-07,2021,3,1.4180766644594145,False
2021-07-08,2021,0,1.8773398837066473,True
2021-07-08,2021,1,1.4738770948698379,False
2021-07-08,2021,2,1.702009212066272,False
2021-07-08,2021,3,1.4210294874751894,False
2021-07-09,2021,0,1.41347653516207,False
2021-07-09,2021,1,1.3544586237030505,False
2021-07-09,2021,2,1.7459398766205876,False
2021-07-09,2021,3,1.5808293007192982,False
2021-07-12,2021,0,1.6197378177911401,False
2021-07-12,2021,1,1.383014915768552,False
2021-07-12,2021,2,1.9193700438433798,True
2021-07-12,2021,3,1.3123957834750584,False
2021-07-13,2021,0,1.8252827486954837,True
2021-07-13,2021,1,1.6594478094659322,False
2021-07-13,2021,2,1.5223793602463271,False
2021-07-13,2021,3,1.4645673790058609,False
2021-07-14,2021,0,1.821017402455773,True
2021-07-14,2021,1,1.6751594176508546,False
2021-07-14,2021,2,1.3731136506791743,False
2021-07-14,2021,3,1.493670701071265,False
2021-07-15,2021,0,1.6963261234275844,False
2021-07-15,2021,1,1.3895517175236103,False
2021-07-15,2021,2,2.1952168033894313,True
2021-07-15,2021,3,1.8345030882864561,True
2021-07-16,2021,0,1.8933195259356643,True
2021-07-16,2021,1,1.179662024209106,False
2021-07-16,2021,2,1.466480290911539,False
2021-07-16,2021,3,1.4094342482757023,False
2021-07-19,2021,0,1.7453214894974423,False
2021-07-19,2021,1,2.467740049008597,True
2021-07-19,2021,2,1.437036673877436,False
2021-07-19,2021,3,1.8803456723125263,True
2021-07-20,2021,0,1.9223928083056026,True
2021-07-20,2021,1,1.348557390054331,False
2021-07-20,2021,2,1.2583651310437074,False
2021-07-20,2021,3,1.430983810004281,False
2021-07-21,2021,0,1.6216598916545313,False
2021-07-21,2021,1,1.3375747240882498,False
2021-07-21,2021,2,1.691160077513491,False
2021-07-21,2021,3,1.3503084591454517,False
2021-07-22,2021,0,1.5132358220879154,False
2021-07-22,2021,1,1.4775547508094362,False
2021-07-22,2021,2,1.4316452367795198,False
2021-07-22,2021,3,1.5577000997573933,False
2021-07-23,2021,0,1.2089940979648788,False
2021-07-23,2021,1,1.950844201108155,True
2021-07-23,2021,2,1.1823596940463907,False
2021-07-23,2021,3,1.426270819954203,False
2021-07-26,2021,0,1.3935138591733076,False
2021-07-26,2021,1,1.562101560162095,False
2021-07-26,2021,2,1.49120950544774,False
2021-07-26,2021,3,1.4824088112861844,False
2021-07-27,2021,0,1.5437287757493738,False
2021-07-27,2021,1,1.3309951828905429,False
2021-07-27,2021,2,1.5187430603683214,False
2021-07-27,2021,3,1.2377240710739161,False
2021-07-28,2021,0,1.4052044806815278,False
2021-07-28,2021,1,1.4317170931643013,False
2021-07-28,2021,2,1.4567264472281483,False
2021-07-28,2021,3,1.8546928819175053,True
2021-07-29,2021,0,2.5813989335914322,True
2021-07-29,2021,1,1.6763624570288544,False
2021-07-29,2021,2,1.5967229219428416,False
2021-07-29,2021,3,2.385923363236458,True
2021-07-30,2021,0,1.375680512235266,False
2021-07-30,2021,1,1.3613951787768284,False
2021-07-30,2021,2,1.833382595935328,True
2021-07-30,2021,3,1.7458076234952795,False
2021-08-02,2021,0,1.541471615331714,False
2021-08-02,2021,1,1.2726435891050747,False
2021-08-02,2021,2,1.9614803527841447,True
2021-08-02,2021,3,1.3617568037784347,False
2021-08-03,2021,0,2.0522706565732864,True
2021-08-03,2021,1,1.7237252126974714,False
2021-08-03,2021,2,1.4375633929675105,False
2021-08-03,2021,3,1.652854972656745,False
2021-08-04,2021,0,1.346233454475571,False
2021-08-04,2021,1,1.5533634564644045,False
2021-08-04,2021,2,1.6427904324548919,False
2021-08-04,2021,3,1.3414421788548458,False
2021-08-05,2021,0,1.8638552708864864,True
2021-08-05,2021,1,1.29033844483516,False
2021-08-05,2021,2,1.2994256154897452,False
2021-08-05,2021,3,1.7363080386419536,False
2021-08-06,2021,0,1.9441218193893306,True
2021-08-06,2021,1,2.045936724201113,True
2021-08-06,2021,2,1.4966950278464917,False
2021-08-06,2021,3,1.8100144528178486,True
2021-08-09,2021,0,2.678458868998869,True
2021-08-09,2021,1,1.263188852185539,False
2021-08-09,2021,2,1.2864314982665999,False
2021-08-09,2021,3,1.5844818339886821,False
2021-08-10,2021,0,1.5068424778358498,False
2021-08-10,2021,1,1.6443713186603144,False
2021-08-10,2021,2,1.7342054237028026,False
2021-08-10,2021,3,1.339530024333571,False
2021-08-11,2021,0,1.3514764955818006,False
2021-08-11,2021,1,1.3186858768152914,False
2021-08-11,2021,2,1.3673698997963422,False
2021-08-11,2021,3,1.498661877068337,False
2021-08-12,2021,0,1.4501285041466252,False
2021-08-12,2021,1,1.3219758965700033,False
2021-08-12,2021,2,1.3886074425785502,False
2021-08-12,2021,3,1.8965994486394586,True
2021-08-13,2021,0,1.6048559475118152,False
2021-08-13,2021,1,1.2833355202980092,False
2021-08-13,2021,2,1.1638578833086868,False
2021-08-13,2021,3,1.5963214851599299,False
2021-08-16,2021,0,1.632843405234779,False
2021-08-16,2021,1,1.8341208287303494,True
2021-08-16,2021,2,1.2390612754749026,False
2021-08-16,2021,3,1.307776245947864,False
2021-08-17,2021,0,1.647663352154854,False
2021-08-17,2021,1,1.1982024255377854,False
2021-08-17,2021,2,1.76525627845103,True
2021-08-17,2021,3,1.713681294059029,False
2021-08-18,2021,0,1.9158711793095933,True
2021-08-18,2021,1,1.7006024254103393,False
2021-08-18,2021,2,1.8322829889167664,True
2021-08-18,2021,3,2.02257476159575,True
2021-08-19,2021,0,1.6595892037467106,False
2021-08-19,2021,1,1.562482086800047,False
2021-08-19,2021,2,1.4119109917637604,False
2021-08-19,2021,3,1.4247127866624456,False
2021-08-20,2021,0,1.9215797013322486,True
2021-08-20,2021,1,1.4117580892362567,False
2021-08-20,2021,2,1.7055164940915126,False
2021-08-20,2021,3,1.4101144313835945,False
2021-08-23,2021,0,1.4248465805473671,False
2021-08-23,2021,1,1.379808707145315,False
2021-08-23,2021,2,1.3154346982088772,False
2021-08-23,2021,3,1.8877722670225048,True
2021-08-24,2021,0,1.4299234633778057,False
2021-08-24,2021,1,1.354748833102647,False
2021-08-24,2021,2,1.408484495870782,False
2021-08-24,2021,3,1.845222149729849,True
2021-08-25,2021,0,2.1162863065482056,True
2021-08-25,2021,1,1.3496369140179603,False
2021-08-25,2021,2,1.2248229182845793,False
2021-08-25,2021,3,1.8680373448873575,True
2021-08-26,2021,0,1.3859013810956766,False
2021-08-26,2021,1,1.4926805437456185,False
2021-08-26,2021,2,1.4803886513419704,False
2021-08-26,2021,3,1.6885937642030515,False
2021-08-27,2021,0,1.4764816043444298,False
2021-08-27,2021,1,1.4836114087022891,False
2021-08-27,2021,2,1.2873534717691424,False
2021-08-27,2021,3,1.8274797965878389,True
2021-08-30,2021,0,1.8376307162927128,True
2021-08-30,2021,1,1.6026384481116247,False
2021-08-30,2021,2,1.4079269315258658,False
2021-08-30,2021,3,1.5919686821609962,False
2021-08-31,2021,0,2.581198832999339,True
2021-08-31,2021,1,1.3416254869958233,False
2021-08-31,2021,2,1.397678324242488,False
2021-08-31,2021,3,2.3592090226630273,True
2021-09-01,2021,0,2.09547522734093,True
2021-09-01,2021,1,1.3702817925838817,False
2021-09-01,2021,2,1.7028464903772789,False
2021-09-01,2021,3,2.1881382459332857,True
2021-09-02,2021,0,1.6136542447926416,False
2021-09-02,2021,1,1.639015021782207,False
2021-09-02,2021,2,1.7571987318655566,False
2021-09-02,2021,3,1.48536118530924,False
2021-09-03,2021,0,1.2890883716310262,False
2021-09-03,2021,1,2.1803427372893522,True
2021-09-03,2021,2,1.5674091409094093,False
2021-09-03,2021,3,1.5097895474942604,False
2021-09-06,2021,0,1.7984536083881488,True
2021-09-06,2021,1,1.417355632955584,False
2021-09-06,2021,2,2.082150394540943,True
2021-09-06,2021,3,1.4711354483926902,False
2021-09-07,2021,0,1.8060137055167909,True
2021-09-07,2021,1,1.8815434386458907,True
2021-09-07,2021,2,1.3585494169003465,False
2021-09-07,2021,3,1.5006287142059236,False
2021-09-08,2021,0,1.5377204525422954,False
2021-09-08,2021,1,1.1581331908191297,False
2021-09-08,2021,2,1.6722253205935071,False
2021-09-08,2021,3,1.3052478139407893,False
2021-09-09,2021,0,2.3439460248688055,True
2021-09-09,2021,1,1.8207393509134433,True
2021-09-09,2021,2,1.718309863156454,False
2021-09-09,2021,3,1.482521106497474,False
2021-09-10,2021,0,1.387580784530947,False
2021-09-10,2021,1,1.5401725190844338,False
2021-09-10,2021,2,1.8758448676544888,True
2021-09-10,2021,3,1.4894001195318598,False
2021-09-13,2021,0,1.4787129816165072,False
2021-09-13,2021,1,2.4148563277776485,True
2021-09-13,2021,2,1.4217598403427465,False
2021-09-13,2021,3,1.4366646389346627,False
2021-09-14,2021,0,2.49429949458668,True
2021-09-14,2021,1,1.1889460861828536,False
2021-09-14,2021,2,1.7763592309272613,True
2021-09-14,2021,3,1.9738501972053641,True
2021-09-15,2021,0,1.7808859092182014,True
2021-09-15,2021,1,2.0082132235599186,True
2021-09-15,2021,2,1.3854921665608222,False
2021-09-15,2021,3,1.8683383858647065,True
2021-09-16,2021,0,1.3967207698945545,False
2021-09-16,2021,1,1.3128682128271152,False
2021-09-16,2021,2,1.7536239276454104,False
2021-09-16,2021,3,1.405950993712466,False
2021-09-17,2021,0,1.3078500512314772,False
2021-09-17,2021,1,1.7571267112410576,False
2021-09-17,2021,2,1.1964677646454098,False
2021-09-17,2021,3,1.9398632861875826,True
2021-09-22,2021,0,1.4547386106369844,False
2021-09-22,2021,1,1.3888485251430336,False
2021-09-22,2021,2,1.4941203579959064,False
2021-09-22,2021,3,1.6583611004165204,False
2021-09-23,2021,0,1.5311342264878174,False
2021-09-23,2021,1,1.3826393093262273,False
2021-09-23,2021,2,1.922640626372345,True
2021-09-23,2021,3,1.812664167391481,True
2021-09-24,2021,0,1.5810479738538479,False
2021-09-24,2021,1,1.5475060571696828,False
2021-09-24,2021,2,1.3630730094468253,False
2021-09-24,2021,3,1.5286774450611529,False
2021-09-27,2021,0,2.0937658005748836,True
2021-09-27,2021,1,1.3264334488256635,False
2021-09-27,2021,2,1.7317233170579098,False
2021-09-27,2021,3,1.4544651923099663,False
2021-09-28,2021,0,1.5108648543606673,False
2021-09-28,2021,1,1.5861787716945366,False
2021-09-28,2021,2,1.4981730583130022,False
2021-09-28,2021,3,1.724086060863766,False
2021-09-29,2021,0,1.2815838438523939,False
2021-09-29,2021,1,1.781858064367957,True
2021-09-29,2021,2,1.707741181344953,False
2021-09-29,2021,3,1.5627897223082239,False
2021-09-30,2021,0,2.015301844655186,True
2021-09-30,2021,1,1.3872493164566122,False
2021-09-30,2021,2,1.4876421262940924,False
2021-09-30,2021,3,1.598965824931859,False
2021-10-08,2021,0,1.7185950887379569,False
2021-10-08,2021,1,1.2655728822856682,False
2021-10-08,2021,2,1.565568312361486,False
2021-10-08,2021,3,1.6504419248178577,False
2021-10-11,2021,0,1.4236369780547862,False
2021-10-11,2021,1,1.988654399424855,True
2021-10-11,2021,2,1.2647834439490448,False
2021-10-11,2021,3,2.279642798206445,True
2021-10-12,2021,0,1.2692601086000137,False
2021-10-12,2021,1,1.3155572849090795,False
2021-10-12,2021,2,1.4013012652867571,False
2021-10-12,2021,3,1.6390105469299143,False
2021-10-13,2021,0,2.3155429154797385,True
2021-10-13,2021,1,1.4240721710445312,False
2021-10-13,2021,2,1.1188424802072217,False
2021-10-13,2021,3,1.8607586084852528,True
2021-10-14,2021,0,1.4844426813079146,False
2021-10-14,2021,1,1.8012564674330944,True
2021-10-14,2021,2,1.404824535867702,False
2021-10-14,2021,3,1.4340095527684866,False
2021-10-15,2021,0,1.5323508263207872,False
2021-10-15,2021,1,1.4753468642766383,False
2021-10-15,2021,2,2.4422132102751353,True
2021-10-15,2021,3,1.920661398815049,True
