day,symbol,session,field,delta,grid_points,valid_points,mean_age_seconds
2025-01-17,588080.SSE,am,mid,15,481,479,2.0
2025-01-17,588080.SSE,am,mid,30,241,240,2.0
2025-01-17,588080.SSE,am,mid,60,121,120,2.0
2025-01-17,588080.SSE,am,mid,300,25,24,2.0
2025-01-17,588080.SSE,am,last,3,2401,2398,2.0
2025-01-17,588080.SSE,am,last,15,481,479,2.0
2025-01-17,588080.SSE,am,last,30,241,240,2.0
2025-01-17,588080.SSE,am,last,60,121,120,2.0
2025-01-17,588080.SSE,am,last,300,25,24,2.0
2025-01-17,588080.SSE,pm,mid,3,2401,2400,2.0
2025-01-17,588080.SSE,pm,mid,15,481,480,2.0
2025-01-17,588080.SSE,pm,mid,30,241,240,2.0
2025-01-17,588080.SSE,pm,mid,60,121,120,2.0
2025-01-17,588080.SSE,pm,mid,300,25,24,2.0
2025-01-17,588080.SSE,pm,last,3,2401,2400,2.0
2025-01-17,588080.SSE,pm,last,15,481,480,2.0
2025-01-17,588080.SSE,pm,last,30,241,240,2.0
2025-01-17,588080.SSE,pm,last,60,121,120,2.0
2025-01-17,588080.SSE,pm,last,300,25,24,2.0
2025-01-20,588000.SSE,am,mid,3,2401,2401,0.0012494793835901709
2025-01-20,588000.SSE,am,mid,15,481,481,0.006237006237006237
2025-01-20,588000.SSE,am,mid,30,241,241,0.0
2025-01-20,588000.SSE,am,mid,60,121,121,0.0
2025-01-20,588000.SSE,am,mid,300,25,25,0.0
2025-01-20,588000.SSE,am,last,3,2401,2401,0.0012494793835901709
2025-01-20,588000.SSE,am,last,15,481,481,0.006237006237006237
2025-01-20,588000.SSE,am,last,30,241,241,0.0
2025-01-20,588000.SSE,am,last,60,121,121,0.0
2025-01-20,588000.SSE,am,last,300,25,25,0.0
2025-01-20,588000.SSE,pm,mid,3,2401,2401,0.0
2025-01-20,588000.SSE,pm,mid,15,481,481,0.0
2025-01-20,588000.SSE,pm,mid,30,241,241,0.0
2025-01-20,588000.SSE,pm,mid,60,121,121,0.0
2025-01-20,588000.SSE,pm,mid,300,25,25,0.0
2025-01-20,588000.SSE,pm,last,3,2401,2401,0.0
2025-01-20,588000.SSE,pm,last,15,481,481,0.0
2025-01-20,588000.SSE,pm,last,30,241,241,0.0
2025-01-20,588000.SSE,pm,last,60,121,121,0.0
2025-01-20,588000.SSE,pm,last,300,25,25,0.0
2025-01-20,588080.SSE,am,mid,3,2401,2401,0.003748438150770512
2025-01-20,588080.SSE,am,mid,15,481,481,0.012474012474012475
2025-01-20,588080.SSE,am,mid,30,241,241,0.0
2025-01-20,588080.SSE,am,mid,60,121,121,0.0
2025-01-20,588080.SSE,am,mid,300,25,25,0.0
2025-01-20,588080.SSE,am,last,3,2401,2401,0.003748438150770512
2025-01-20,588080.SSE,am,last,15,481,481,0.012474012474012475
2025-01-20,588080.SSE,am,last,30,241,241,0.0
2025-01-20,588080.SSE,am,last,60,121,121,0.0
2025-01-20,588080.SSE,am,last,300,25,25,0.0
2025-01-20,588080.SSE,pm,mid,3,2401,2400,0.0025
2025-01-20,588080.SSE,pm,mid,15,481,481,0.0
2025-01-20,588080.SSE,pm,mid,30,241,241,0.0
2025-01-20,588080.SSE,pm,mid,60,121,121,0.0
2025-01-20,588080.SSE,pm,mid,300,25,25,0.0
2025-01-20,588080.SSE,pm,last,3,2401,2400,0.0025
2025-01-20,588080.SSE,pm,last,15,481,481,0.0
2025-01-20,588080.SSE,pm,last,30,241,241,0.0
2025-01-20,588080.SSE,pm,last,60,121,121,0.0
2025-01-20,588080.SSE,pm,last,300,25,25,0.0
2025-01-21,588000.SSE,am,mid,3,2401,2400,0.02666666666666667
2025-01-21,588000.SSE,am,mid,15,481,480,0.025
2025-01-21,588000.SSE,am,mid,30,241,240,0.020833333333333332
2025-01-21,588000.SSE,am,mid,60,121,120,0.0
2025-01-21,588000.SSE,am,mid,300,25,24,0.0
2025-01-21,588000.SSE,am,last,3,2401,2400,0.02666666666666667
2025-01-21,588000.SSE,am,last,15,481,480,0.025
2025-01-21,588000.SSE,am,last,30,241,240,0.020833333333333332
2025-01-21,588000.SSE,am,last,60,121,120,0.0
2025-01-21,588000.SSE,am,last,300,25,24,0.0
2025-01-21,588000.SSE,pm,mid,3,2401,2400,0.022916666666666665
2025-01-21,588000.SSE,pm,mid,15,481,480,0.027083333333333334
2025-01-21,588000.SSE,pm,mid,30,241,240,0.016666666666666666
2025-01-21,588000.SSE,pm,mid,60,121,120,0.016666666666666666
2025-01-21,588000.SSE,pm,mid,300,25,24,0.041666666666666664
2025-01-21,588000.SSE,pm,last,3,2401,2400,0.022916666666666665
2025-01-21,588000.SSE,pm,last,15,481,480,0.027083333333333334
2025-01-21,588000.SSE,pm,last,30,241,240,0.016666666666666666
2025-01-21,588000.SSE,pm,last,60,121,120,0.016666666666666666
2025-01-21,588000.SSE,pm,last,300,25,24,0.041666666666666664
2025-01-21,588080.SSE,am,mid,3,2401,2400,1.0
2025-01-21,588080.SSE,am,mid,15,481,480,1.0
2025-01-21,588080.SSE,am,mid,30,241,240,1.0
2025-01-21,588080.SSE,am,mid,60,121,120,1.0
2025-01-21,588080.SSE,am,mid,300,25,24,1.0
2025-01-21,588080.SSE,am,last,3,2401,2400,1.0
2025-01-21,588080.SSE,am,last,15,481,480,1.0
2025-01-21,588080.SSE,am,last,30,241,240,1.0
2025-01-21,588080.SSE,am,last,60,121,120,1.0
2025-01-21,588080.SSE,am,last,300,25,24,1.0
2025-01-21,588080.SSE,pm,mid,3,2401,2400,1.0
2025-01-21,588080.SSE,pm,mid,15,481,480,1.0
2025-01-21,588080.SSE,pm,mid,30,241,240,1.0
2025-01-21,588080.SSE,pm,mid,60,121,120,1.0
2025-01-21,588080.SSE,pm,mid,300,25,24,1.0
2025-01-21,588080.SSE,pm,last,3,2401,2400,1.0
2025-01-21,588080.SSE,pm,last,15,481,480,1.0
2025-01-21,588080.SSE,pm,last,30,241,240,1.0
2025-01-21,588080.SSE,pm,last,60,121,120,1.0
2025-01-21,588080.SSE,pm,last,300,25,24,1.0
2025-01-22,588000.SSE,am,mid,3,2401,2400,2.0
2025-01-22,588000.SSE,am,mid,15,481,480,2.0
2025-01-22,588000.SSE,am,mid,30,241,240,2.0
2025-01-22,588000.SSE,am,mid,60,121,120,2.0
2025-01-22,588000.SSE,am,mid,300,25,24,2.0
2025-01-22,588000.SSE,am,last,3,2401,2400,2.0
2025-01-22,588000.SSE,am,last,15,481,480,2.0
2025-01-22,588000.SSE,am,last,30,241,240,2.0
2025-01-22,588000.SSE,am,last,60,121,120,2.0
2025-01-22,588000.SSE,am,last,300,25,24,2.0
2025-01-22,588000.SSE,pm,mid,3,2401,2400,2.0
2025-01-22,588000.SSE,pm,mid,15,481,480,2.0
2025-01-22,588000.SSE,pm,mid,30,241,240,2.0
2025-01-22,588000.SSE,pm,mid,60,121,120,2.0
2025-01-22,588000.SSE,pm,mid,300,25,24,2.0
2025-01-22,588000.SSE,pm,last,3,2401,2400,2.0
2025-01-22,588000.SSE,pm,last,15,481,480,2.0
2025-01-22,588000.SSE,pm,last,30,241,240,2.0
2025-01-22,588000.SSE,pm,last,60,121,120,2.0
2025-01-22,588000.SSE,pm,last,300,25,24,2.0
2025-01-22,588080.SSE,am,mid,3,2401,2400,1.0
2025-01-22,588080.SSE,am,mid,15,481,480,1.0
2025-01-22,588080.SSE,am,mid,30,241,240,1.0
2025-01-22,588080.SSE,am,mid,60,121,120,1.0
2025-01-22,588080.SSE,am,mid,300,25,24,1.0
2025-01-22,588080.SSE,am,last,3,2401,2400,1.0
2025-01-22,588080.SSE,am,last,15,481,480,1.0
2025-01-22,588080.SSE,am,last,30,241,240,1.0
2025-01-22,588080.SSE,am,last,60,121,120,1.0
2025-01-22,588080.SSE,am,last,300,25,24,1.0
2025-01-22,588080.SSE,pm,mid,3,2401,2399,1.0
2025-01-22,588080.SSE,pm,mid,15,481,480,1.0
2025-01-22,588080.SSE,pm,mid,30,241,240,1.0
2025-01-22,588080.SSE,pm,mid,60,121,120,1.0
2025-01-22,588080.SSE,pm,mid,300,25,24,1.0
2025-01-22,588080.SSE,pm,last,3,2401,2399,1.0
2025-01-22,588080.SSE,pm,last,15,481,480,1.0
2025-01-22,588080.SSE,pm,last,30,241,240,1.0
2025-01-22,588080.SSE,pm,last,60,121,120,1.0
2025-01-22,588080.SSE,pm,last,300,25,24,1.0
2025-01-23,588000.SSE,am,mid,3,2401,2400,2.0
2025-01-23,588000.SSE,am,mid,15,481,480,2.0
2025-01-23,588000.SSE,am,mid,30,241,240,2.0
2025-01-23,588000.SSE,am,mid,60,121,120,2.0
2025-01-23,588000.SSE,am,mid,300,25,24,2.0
2025-01-23,588000.SSE,am,last,3,2401,2400,2.0
2025-01-23,588000.SSE,am,last,15,481,480,2.0
2025-01-23,588000.SSE,am,last,30,241,240,2.0
2025-01-23,588000.SSE,am,last,60,121,120,2.0
2025-01-23,588000.SSE,am,last,300,25,24,2.0
2025-01-23,588000.SSE,pm,mid,3,2401,2400,2.0
2025-01-23,588000.SSE,pm,mid,15,481,480,2.0
2025-01-23,588000.SSE,pm,mid,30,241,240,2.0
2025-01-23,588000.SSE,pm,mid,60,121,120,2.0
2025-01-23,588000.SSE,pm,mid,300,25,24,2.0
2025-01-23,588000.SSE,pm,last,3,2401,2400,2.0
2025-01-23,588000.SSE,pm,last,15,481,480,2.0
2025-01-23,588000.SSE,pm,last,30,241,240,2.0
2025-01-23,588000.SSE,pm,last,60,121,120,2.0
2025-01-23,588000.SSE,pm,last,300,25,24,2.0
2025-01-23,588080.SSE,am,mid,3,2401,2399,2.0
2025-01-23,588080.SSE,am,mid,15,481,480,2.0
2025-01-23,588080.SSE,am,mid,30,241,240,2.0
2025-01-23,588080.SSE,am,mid,60,121,120,2.0
2025-01-23,588080.SSE,am,mid,300,25,24,2.0
2025-01-23,588080.SSE,am,last,3,2401,2399,2.0
2025-01-23,588080.SSE,am,last,15,481,480,2.0
2025-01-23,588080.SSE,am,last,30,241,240,2.0
2025-01-23,588080.SSE,am,last,60,121,120,2.0
2025-01-23,588080.SSE,am,last,300,25,24,2.0
2025-01-23,588080.SSE,pm,mid,3,2401,2399,2.0
2025-01-23,588080.SSE,pm,mid,15,481,479,2.0
2025-01-23,588080.SSE,pm,mid,30,241,239,2.0
2025-01-23,588080.SSE,pm,mid,60,121,119,2.0
2025-01-23,588080.SSE,pm,mid,300,25,24,2.0
2025-01-23,588080.SSE,pm,last,3,2401,2399,2.0
2025-01-23,588080.SSE,pm,last,15,481,479,2.0
2025-01-23,588080.SSE,pm,last,30,241,239,2.0
2025-01-23,588080.SSE,pm,last,60,121,119,2.0
2025-01-23,588080.SSE,pm,last,300,25,24,2.0
2025-01-24,588000.SSE,am,mid,3,2401,2400,1.0
2025-01-24,588000.SSE,am,mid,15,481,480,1.0
2025-01-24,588000.SSE,am,mid,30,241,240,1.0
2025-01-24,588000.SSE,am,mid,60,121,120,1.0
2025-01-24,588000.SSE,am,mid,300,25,24,1.0
2025-01-24,588000.SSE,am,last,3,2401,2400,1.0
2025-01-24,588000.SSE,am,last,15,481,480,1.0
2025-01-24,588000.SSE,am,last,30,241,240,1.0
2025-01-24,588000.SSE,am,last,60,121,120,1.0
2025-01-24,588000.SSE,am,last,300,25,24,1.0
2025-01-24,588000.SSE,pm,mid,3,2401,2400,1.0
2025-01-24,588000.SSE,pm,mid,15,481,480,1.0
2025-01-24,588000.SSE,pm,mid,30,241,240,1.0
2025-01-24,588000.SSE,pm,mid,60,121,120,1.0
2025-01-24,588000.SSE,pm,mid,300,25,24,1.0
2025-01-24,588000.SSE,pm,last,3,2401,2400,1.0
2025-01-24,588000.SSE,pm,last,15,481,480,1.0
2025-01-24,588000.SSE,pm,last,30,241,240,1.0
2025-01-24,588000.SSE,pm,last,60,121,120,1.0
2025-01-24,588000.SSE,pm,last,300,25,24,1.0
2025-01-24,588080.SSE,am,mid,3,2401,2401,0.0
2025-01-24,588080.SSE,am,mid,15,481,481,0.0
2025-01-24,588080.SSE,am,mid,30,241,241,0.0
2025-01-24,588080.SSE,am,mid,60,121,121,0.0
2025-01-24,588080.SSE,am,mid,300,25,25,0.0
2025-01-24,588080.SSE,am,last,3,2401,2401,0.0
2025-01-24,588080.SSE,am,last,15,481,481,0.0
2025-01-24,588080.SSE,am,last,30,241,241,0.0
2025-01-24,588080.SSE,am,last,60,121,121,0.0
2025-01-24,588080.SSE,am,last,300,25,25,0.0
2025-01-24,588080.SSE,pm,mid,3,2401,2401,0.003748438150770512
2025-01-24,588080.SSE,pm,mid,15,481,481,0.0
2025-01-24,588080.SSE,pm,mid,30,241,241,0.0
2025-01-24,588080.SSE,pm,mid,60,121,121,0.0
2025-01-24,588080.SSE,pm,mid,300,25,25,0.0
2025-01-24,588080.SSE,pm,last,3,2401,2401,0.003748438150770512
2025-01-24,588080.SSE,pm,last,15,481,481,0.0
2025-01-24,588080.SSE,pm,last,30,241,241,0.0
2025-01-24,588080.SSE,pm,last,60,121,121,0.0
2025-01-24,588080.SSE,pm,last,300,25,25,0.0
2025-01-27,588000.SSE,am,mid,3,2401,2401,0.0
2025-01-27,588000.SSE,am,mid,15,481,481,0.0
2025-01-27,588000.SSE,am,mid,30,241,241,0.0
2025-01-27,588000.SSE,am,mid,60,121,121,0.0
2025-01-27,588000.SSE,am,mid,300,25,25,0.0
2025-01-27,588000.SSE,am,last,3,2401,2401,0.0
2025-01-27,588000.SSE,am,last,15,481,481,0.0
2025-01-27,588000.SSE,am,last,30,241,241,0.0
2025-01-27,588000.SSE,am,last,60,121,121,0.0
2025-01-27,588000.SSE,am,last,300,25,25,0.0
2025-01-27,588000.SSE,pm,mid,3,2401,2401,0.0
2025-01-27,588000.SSE,pm,mid,15,481,481,0.0
2025-01-27,588000.SSE,pm,mid,30,241,241,0.0
2025-01-27,588000.SSE,pm,mid,60,121,121,0.0
2025-01-27,588000.SSE,pm,mid,300,25,25,0.0
2025-01-27,588000.SSE,pm,last,3,2401,2401,0.0
2025-01-27,588000.SSE,pm,last,15,481,481,0.0
2025-01-27,588000.SSE,pm,last,30,241,241,0.0
2025-01-27,588000.SSE,pm,last,60,121,121,0.0
2025-01-27,588000.SSE,pm,last,300,25,25,0.0
2025-01-27,588080.SSE,am,mid,3,2401,2401,0.003748438150770512
2025-01-27,588080.SSE,am,mid,15,481,481,0.0
2025-01-27,588080.SSE,am,mid,30,241,241,0.0
2025-01-27,588080.SSE,am,mid,60,121,121,0.0
2025-01-27,588080.SSE,am,mid,300,25,25,0.0
2025-01-27,588080.SSE,am,last,3,2401,2401,0.003748438150770512
2025-01-27,588080.SSE,am,last,15,481,481,0.0
2025-01-27,588080.SSE,am,last,30,241,241,0.0
2025-01-27,588080.SSE,am,last,60,121,121,0.0
2025-01-27,588080.SSE,am,last,300,25,25,0.0
2025-01-27,588080.SSE,pm,mid,3,2401,2401,0.0012494793835901709
2025-01-27,588080.SSE,pm,mid,15,481,481,0.006237006237006237
2025-01-27,588080.SSE,pm,mid,30,241,241,0.0
2025-01-27,588080.SSE,pm,mid,60,121,121,0.0
2025-01-27,588080.SSE,pm,mid,300,25,25,0.0
2025-01-27,588080.SSE,pm,last,3,2401,2401,0.0012494793835901709
2025-01-27,588080.SSE,pm,last,15,481,481,0.006237006237006237
2025-01-27,588080.SSE,pm,last,30,241,241,0.0
2025-01-27,588080.SSE,pm,last,60,121,121,0.0
2025-01-27,588080.SSE,pm,last,300,25,25,0.0
2025-02-05,588000.SSE,am,mid,3,2401,2401,0.0
2025-02-05,588000.SSE,am,mid,15,481,481,0.0
2025-02-05,588000.SSE,am,mid,30,241,241,0.0
2025-02-05,588000.SSE,am,mid,60,121,121,0.0
2025-02-05,588000.SSE,am,mid,300,25,25,0.0
2025-02-05,588000.SSE,am,last,3,2401,2401,0.0
2025-02-05,588000.SSE,am,last,15,481,481,0.0
2025-02-05,588000.SSE,am,last,30,241,241,0.0
2025-02-05,588000.SSE,am,last,60,121,121,0.0
2025-02-05,588000.SSE,am,last,300,25,25,0.0
2025-02-05,588000.SSE,pm,mid,3,2401,2401,0.0
2025-02-05,588000.SSE,pm,mid,15,481,481,0.0
2025-02-05,588000.SSE,pm,mid,30,241,241,0.0
2025-02-05,588000.SSE,pm,mid,60,121,121,0.0
2025-02-05,588000.SSE,pm,mid,300,25,25,0.0
2025-02-05,588000.SSE,pm,last,3,2401,2401,0.0
2025-02-05,588000.SSE,pm,last,15,481,481,0.0
2025-02-05,588000.SSE,pm,last,30,241,241,0.0
2025-02-05,588000.SSE,pm,last,60,121,121,0.0
2025-02-05,588000.SSE,pm,last,300,25,25,0.0
2025-02-05,588080.SSE,am,mid,3,2401,2401,0.15618492294877134
2025-02-05,588080.SSE,am,mid,15,481,481,0.11850311850311851
2025-02-05,588080.SSE,am,mid,30,241,241,0.06224066390041494
2025-02-05,588080.SSE,am,mid,60,121,121,0.09917355371900827
2025-02-05,588080.SSE,am,mid,300,25,25,0.0
2025-02-05,588080.SSE,am,last,3,2401,2401,0.15618492294877134
2025-02-05,588080.SSE,am,last,15,481,481,0.11850311850311851
2025-02-05,588080.SSE,am,last,30,241,241,0.06224066390041494
2025-02-05,588080.SSE,am,last,60,121,121,0.09917355371900827
2025-02-05,588080.SSE,am,last,300,25,25,0.0
2025-02-05,588080.SSE,pm,mid,3,2401,2401,0.14785506039150353
2025-02-05,588080.SSE,pm,mid,15,481,481,0.11642411642411643
2025-02-05,588080.SSE,pm,mid,30,241,241,0.14522821576763487
2025-02-05,588080.SSE,pm,mid,60,121,121,0.12396694214876033
2025-02-05,588080.SSE,pm,mid,300,25,25,0.24
2025-02-05,588080.SSE,pm,last,3,2401,2401,0.14785506039150353
2025-02-05,588080.SSE,pm,last,15,481,481,0.11642411642411643
2025-02-05,588080.SSE,pm,last,30,241,241,0.14522821576763487
2025-02-05,588080.SSE,pm,last,60,121,121,0.12396694214876033
2025-02-05,588080.SSE,pm,last,300,25,25,0.24
2025-02-06,588000.SSE,am,mid,3,2401,2400,2.0
2025-02-06,588000.SSE,am,mid,15,481,480,2.0
2025-02-06,588000.SSE,am,mid,30,241,240,2.0
2025-02-06,588000.SSE,am,mid,60,121,120,2.0
2025-02-06,588000.SSE,am,mid,300,25,24,2.0
2025-02-06,588000.SSE,am,last,3,2401,2400,2.0
2025-02-06,588000.SSE,am,last,15,481,480,2.0
2025-02-06,588000.SSE,am,last,30,241,240,2.0
2025-02-06,588000.SSE,am,last,60,121,120,2.0
2025-02-06,588000.SSE,am,last,300,25,24,2.0
2025-02-06,588000.SSE,pm,mid,3,2401,2400,2.0
2025-02-06,588000.SSE,pm,mid,15,481,480,2.0
2025-02-06,588000.SSE,pm,mid,30,241,240,2.0
2025-02-06,588000.SSE,pm,mid,60,121,120,2.0
2025-02-06,588000.SSE,pm,mid,300,25,24,2.0
2025-02-06,588000.SSE,pm,last,3,2401,2400,2.0
2025-02-06,588000.SSE,pm,last,15,481,480,2.0
2025-02-06,588000.SSE,pm,last,30,241,240,2.0
2025-02-06,588000.SSE,pm,last,60,121,120,2.0
2025-02-06,588000.SSE,pm,last,300,25,24,2.0
2025-02-06,588080.SSE,am,mid,3,2401,2401,0.0
2025-02-06,588080.SSE,am,mid,15,481,481,0.0
2025-02-06,588080.SSE,am,mid,30,241,241,0.0
2025-02-06,588080.SSE,am,mid,60,121,121,0.0
2025-02-06,588080.SSE,am,mid,300,25,25,0.0
2025-02-06,588080.SSE,am,last,3,2401,2401,0.0
2025-02-06,588080.SSE,am,last,15,481,481,0.0
2025-02-06,588080.SSE,am,last,30,241,241,0.0
2025-02-06,588080.SSE,am,last,60,121,121,0.0
2025-02-06,588080.SSE,am,last,300,25,25,0.0
2025-02-06,588080.SSE,pm,mid,3,2401,2401,0.0
2025-02-06,588080.SSE,pm,mid,15,481,481,0.0
2025-02-06,588080.SSE,pm,mid,30,241,241,0.0
2025-02-06,588080.SSE,pm,mid,60,121,121,0.0
2025-02-06,588080.SSE,pm,mid,300,25,25,0.0
2025-02-06,588080.SSE,pm,last,3,2401,2401,0.0
2025-02-06,588080.SSE,pm,last,15,481,481,0.0
2025-02-06,588080.SSE,pm,last,30,241,241,0.0
2025-02-06,588080.SSE,pm,last,60,121,121,0.0
2025-02-06,588080.SSE,pm,last,300,25,25,0.0
2025-02-07,588000.SSE,am,mid,3,2401,2401,0.0
2025-02-07,588000.SSE,am,mid,15,481,481,0.0
2025-02-07,588000.SSE,am,mid,30,241,241,0.0
2025-02-07,588000.SSE,am,mid,60,121,121,0.0
2025-02-07,588000.SSE,am,mid,300,25,25,0.0
2025-02-07,588000.SSE,am,last,3,2401,2401,0.0
2025-02-07,588000.SSE,am,last,15,481,481,0.0
2025-02-07,588000.SSE,am,last,30,241,241,0.0
2025-02-07,588000.SSE,am,last,60,121,121,0.0
2025-02-07,588000.SSE,am,last,300,25,25,0.0
2025-02-07,588000.SSE,pm,mid,3,2401,2401,0.0
2025-02-07,588000.SSE,pm,mid,15,481,481,0.0
2025-02-07,588000.SSE,pm,mid,30,241,241,0.0
2025-02-07,588000.SSE,pm,mid,60,121,121,0.0
2025-02-07,588000.SSE,pm,mid,300,25,25,0.0
2025-02-07,588000.SSE,pm,last,3,2401,2401,0.0
2025-02-07,588000.SSE,pm,last,15,481,481,0.0
2025-02-07,588000.SSE,pm,last,30,241,241,0.0
2025-02-07,588000.SSE,pm,last,60,121,121,0.0
2025-02-07,588000.SSE,pm,last,300,25,25,0.0
2025-02-07,588080.SSE,am,mid,3,2401,2400,0.0
2025-02-07,588080.SSE,am,mid,15,481,480,0.0
2025-02-07,588080.SSE,am,mid,30,241,240,0.0
2025-02-07,588080.SSE,am,mid,60,121,120,0.0
2025-02-07,588080.SSE,am,mid,300,25,24,0.0
2025-02-07,588080.SSE,am,last,3,2401,2400,0.0
2025-02-07,588080.SSE,am,last,15,481,480,0.0
2025-02-07,588080.SSE,am,last,30,241,240,0.0
2025-02-07,588080.SSE,am,last,60,121,120,0.0
2025-02-07,588080.SSE,am,last,300,25,24,0.0
2025-02-07,588080.SSE,pm,mid,3,2401,2401,0.0
2025-02-07,588080.SSE,pm,mid,15,481,481,0.0
2025-02-07,588080.SSE,pm,mid,30,241,241,0.0
2025-02-07,588080.SSE,pm,mid,60,121,121,0.0
2025-02-07,588080.SSE,pm,mid,300,25,25,0.0
2025-02-07,588080.SSE,pm,last,3,2401,2401,0.0
2025-02-07,588080.SSE,pm,last,15,481,481,0.0
2025-02-07,588080.SSE,pm,last,30,241,241,0.0
2025-02-07,588080.SSE,pm,last,60,121,121,0.0
2025-02-07,588080.SSE,pm,last,300,25,25,0.0
2025-02-10,588000.SSE,am,mid,3,2401,2400,2.0
2025-02-10,588000.SSE,am,mid,15,481,480,2.0
2025-02-10,588000.SSE,am,mid,30,241,240,2.0
2025-02-10,588000.SSE,am,mid,60,121,120,2.0
2025-02-10,588000.SSE,am,mid,300,25,24,2.0
2025-02-10,588000.SSE,am,last,3,2401,2400,2.0
2025-02-10,588000.SSE,am,last,15,481,480,2.0
2025-02-10,588000.SSE,am,last,30,241,240,2.0
2025-02-10,588000.SSE,am,last,60,121,120,2.0
2025-02-10,588000.SSE,am,last,300,25,24,2.0
2025-02-10,588000.SSE,pm,mid,3,2401,2400,2.0
2025-02-10,588000.SSE,pm,mid,15,481,480,2.0
2025-02-10,588000.SSE,pm,mid,30,241,240,2.0
2025-02-10,588000.SSE,pm,mid,60,121,120,2.0
2025-02-10,588000.SSE,pm,mid,300,25,24,2.0
2025-02-10,588000.SSE,pm,last,3,2401,2400,2.0
2025-02-10,588000.SSE,pm,last,15,481,480,2.0
2025-02-10,588000.SSE,pm,last,30,241,240,2.0
2025-02-10,588000.SSE,pm,last,60,121,120,2.0
2025-02-10,588000.SSE,pm,last,300,25,24,2.0
2025-02-10,588080.SSE,am,mid,3,2401,2401,0.0
2025-02-10,588080.SSE,am,mid,15,481,481,0.0
2025-02-10,588080.SSE,am,mid,30,241,241,0.0
2025-02-10,588080.SSE,am,mid,60,121,121,0.0
2025-02-10,588080.SSE,am,mid,300,25,25,0.0
2025-02-10,588080.SSE,am,last,3,2401,2401,0.0
2025-02-10,588080.SSE,am,last,15,481,481,0.0
2025-02-10,588080.SSE,am,last,30,241,241,0.0
2025-02-10,588080.SSE,am,last,60,121,121,0.0
2025-02-10,588080.SSE,am,last,300,25,25,0.0
2025-02-10,588080.SSE,pm,mid,3,2401,2401,0.0
2025-02-10,588080.SSE,pm,mid,15,481,481,0.0
2025-02-10,588080.SSE,pm,mid,30,241,241,0.0
2025-02-10,588080.SSE,pm,mid,60,121,121,0.0
2025-02-10,588080.SSE,pm,mid,300,25,25,0.0
2025-02-10,588080.SSE,pm,last,3,2401,2401,0.0
2025-02-10,588080.SSE,pm,last,15,481,481,0.0
2025-02-10,588080.SSE,pm,last,30,241,241,0.0
2025-02-10,588080.SSE,pm,last,60,121,121,0.0
2025-02-10,588080.SSE,pm,last,300,25,25,0.0
2025-02-11,588000.SSE,am,mid,3,2401,2400,2.0
2025-02-11,588000.SSE,am,mid,15,481,480,2.0
2025-02-11,588000.SSE,am,mid,30,241,240,2.0
2025-02-11,588000.SSE,am,mid,60,121,120,2.0
2025-02-11,588000.SSE,am,mid,300,25,24,2.0
2025-02-11,588000.SSE,am,last,3,2401,2400,2.0
2025-02-11,588000.SSE,am,last,15,481,480,2.0
2025-02-11,588000.SSE,am,last,30,241,240,2.0
2025-02-11,588000.SSE,am,last,60,121,120,2.0
2025-02-11,588000.SSE,am,last,300,25,24,2.0
2025-02-11,588000.SSE,pm,mid,3,2401,2400,2.0
2025-02-11,588000.SSE,pm,mid,15,481,480,2.0
2025-02-11,588000.SSE,pm,mid,30,241,240,2.0
2025-02-11,588000.SSE,pm,mid,60,121,120,2.0
2025-02-11,588000.SSE,pm,mid,300,25,24,2.0
2025-02-11,588000.SSE,pm,last,3,2401,2400,2.0
2025-02-11,588000.SSE,pm,last,15,481,480,2.0
2025-02-11,588000.SSE,pm,last,30,241,240,2.0
2025-02-11,588000.SSE,pm,last,60,121,120,2.0
2025-02-11,588000.SSE,pm,last,300,25,24,2.0
2025-02-11,588080.SSE,am,mid,3,2401,2400,0.5708333333333333
2025-02-11,588080.SSE,am,mid,15,481,480,0.56875
2025-02-11,588080.SSE,am,mid,30,241,240,0.5875
2025-02-11,588080.SSE,am,mid,60,121,120,0.5333333333333333
2025-02-11,588080.SSE,am,mid,300,25,24,0.5
2025-02-11,588080.SSE,am,last,3,2401,2400,0.5708333333333333
2025-02-11,588080.SSE,am,last,15,481,480,0.56875
2025-02-11,588080.SSE,am,last,30,241,240,0.5875
2025-02-11,588080.SSE,am,last,60,121,120,0.5333333333333333
2025-02-11,588080.SSE,am,last,300,25,24,0.5
2025-02-11,588080.SSE,pm,mid,3,2401,2400,0.5404166666666667
2025-02-11,588080.SSE,pm,mid,15,481,480,0.5666666666666667
2025-02-11,588080.SSE,pm,mid,30,241,240,0.5625
2025-02-11,588080.SSE,pm,mid,60,121,120,0.625
2025-02-11,588080.SSE,pm,mid,300,25,24,0.5416666666666666
2025-02-11,588080.SSE,pm,last,3,2401,2400,0.5404166666666667
2025-02-11,588080.SSE,pm,last,15,481,480,0.5666666666666667
2025-02-11,588080.SSE,pm,last,30,241,240,0.5625
2025-02-11,588080.SSE,pm,last,60,121,120,0.625
2025-02-11,588080.SSE,pm,last,300,25,24,0.5416666666666666
2025-02-12,588000.SSE,am,mid,3,2401,2401,0.0
2025-02-12,588000.SSE,am,mid,15,481,481,0.0
2025-02-12,588000.SSE,am,mid,30,241,241,0.0
2025-02-12,588000.SSE,am,mid,60,121,121,0.0
2025-02-12,588000.SSE,am,mid,300,25,25,0.0
2025-02-12,588000.SSE,am,last,3,2401,2401,0.0
