view,scenario,cost_bps,policy,alpha,cagr,total_log_return,mdd,daily_mdd,longest_underwater_days,mean_exposure,turnover,cost_log,daily_sharpe
1,delay_1m,3,matched_constant,0.8305600440059133,0.09334395020003779,0.44620422114805325,0.4156194987447944,0.4126628465279741,583,0.8305543331774803,5591.3302162478085,1.6778170958573713,0.4257201607878996
1,delay_1m,5,baseline,1.0,-0.1496179181447361,-0.8103476121562176,0.6703110528034779,0.665818854508948,887,0.9999931241233257,6732.0,3.3676838725919547,-0.6282017021778521
1,delay_1m,5,slow_conflict_half,1.0,-0.09033119899500022,-0.4733735032923781,0.5594286846576304,0.5565743798929553,887,0.8305543331774802,5574.0,2.7881218083959682,-0.42471239639441405
1,delay_1m,5,constant_075,0.75,-0.114399174109295,-0.607444825052823,0.5648619683210829,0.5604232019156895,887,0.7499948430924943,5049.0,2.5254470203796275,-0.6278795080522244
1,delay_1m,5,constant_050,0.5,-0.07776069527616213,-0.404752697553482,0.42572860281630054,0.4218302494607337,887,0.4999965620616629,3366.0,1.683420827771351,-0.6275574169148075
1,delay_1m,5,matched_constant,0.8305600440059133,-0.1259004857638133,-0.6728052456305063,0.6020822131902231,0.5975845199466802,887,0.8305543331774803,5591.3302162478085,2.796826562635931,-0.6279833206948956
1,delay_1m_observed,0,baseline,1.0,0.6677363903477337,2.557336260435738,0.2021245849089611,0.17178521963674667,105,0.9999931241233257,6732.0,0.0,2.0938952916627436
1,delay_1m_observed,0,slow_conflict_half,1.0,0.5887533641804018,2.3147483051035898,0.15413562965847385,0.1361597953195282,88,0.8305543331774802,5574.0,0.0,2.1817202910118234
1,delay_1m_observed,0,constant_075,0.75,0.4675589452954495,1.9180021953268036,0.15578840545515216,0.1318250863882436,105,0.7499948430924943,5049.0,0.0,2.0938952916627436
1,delay_1m_observed,0,constant_050,0.5,0.29140868447898155,1.278668130217869,0.10676127765807258,0.089936936051543,105,0.4999965620616629,3366.0,0.0,2.0938952916627436
1,delay_1m_observed,0,matched_constant,0.8305600440059133,0.5292910521364472,2.1240213170054245,0.17100636027035235,0.1449080319155255,105,0.8305543331774803,5591.3302162478085,0.0,2.0938952916627436
1,delay_1m_observed,1,baseline,1.0,0.4576328557944931,1.884068941460392,0.22540163151928533,0.21257702608495088,428,0.9999931241233257,6732.0,0.6732673189753463,1.525966740605715
1,delay_1m_observed,1,slow_conflict_half,1.0,0.4211418817303467,1.7573034526389573,0.17303927513081327,0.15445103154714332,402,0.8305543331774802,5574.0,0.5574448524646332,1.6402290857926909
1,delay_1m_observed,1,constant_075,0.75,0.3265914936342934,1.4130643296654726,0.17432608899747087,0.16409351073269937,428,0.7499948430924943,5049.0,0.5049378656613323,1.5259807882200012
1,delay_1m_observed,1,constant_050,0.5,0.20732873282993694,0.9420513015960341,0.11988424764705462,0.11262697738615902,428,0.4999965620616629,3366.0,0.3366168286218342,1.525994834905245
1,delay_1m_observed,1,matched_constant,0.8305600440059133,0.3674782791339847,1.5648418577819878,0.1911420004917422,0.1800340706056634,428,0.8305543331774803,5591.3302162478085,0.5591794592234366,1.5259762616157575
1,delay_1m_observed,3,baseline,1.0,0.11340851624931222,0.5371302280286571,0.4762950186424778,0.47310312547912,583,0.9999931241233257,6732.0,2.0202060324070823,0.42563805106450464
1,delay_1m_observed,3,slow_conflict_half,1.0,0.1370405847300633,0.642144543524287,0.3674286637700013,0.3639107165210085,581,0.8305543331774802,5574.0,1.6726037615793032,0.5876852554126892
1,delay_1m_observed,3,constant_075,0.75,0.08392885315168265,0.40296133619782465,0.3843558113345003,0.3815438063858962,583,0.7499948430924943,5049.0,1.515040859128979,0.42575919595759354
1,delay_1m_observed,3,constant_050,0.5,0.05521372619818971,0.2687166524238035,0.2762925810657955,0.2740905596030633,583,0.4999965620616629,3366.0,1.009951477794066,0.42588031720978614
1,delay_1m_observed,3,matched_constant,0.8305600440059133,0.09334395020003779,0.44620422114805325,0.4156194987447944,0.4126628465279741,583,0.8305543331774803,5591.3302162478085,1.6778170958573713,0.4257201607878996
1,delay_1m_observed,5,baseline,1.0,-0.1496179181447361,-0.8103476121562176,0.6703110528034779,0.665818854508948,887,0.9999931241233257,6732.0,3.3676838725919547,-0.6282017021778521
1,delay_1m_observed,5,slow_conflict_half,1.0,-0.09033119899500022,-0.4733735032923781,0.5594286846576304,0.5565743798929553,887,0.8305543331774802,5574.0,2.7881218083959682,-0.42471239639441405
1,delay_1m_observed,5,constant_075,0.75,-0.114399174109295,-0.607444825052823,0.5648619683210829,0.5604232019156895,887,0.7499948430924943,5049.0,2.5254470203796275,-0.6278795080522244
1,delay_1m_observed,5,constant_050,0.5,-0.07776069527616213,-0.404752697553482,0.42572860281630054,0.4218302494607337,887,0.4999965620616629,3366.0,1.683420827771351,-0.6275574169148075
1,delay_1m_observed,5,matched_constant,0.8305600440059133,-0.1259004857638133,-0.6728052456305063,0.6020822131902231,0.5975845199466802,887,0.8305543331774803,5591.3302162478085,2.796826562635931,-0.6279833206948956
1,literal_publication,0,baseline,1.0,-0.24491548902690202,-1.404628004668341,0.7814741582510014,0.7791326966654492,1200,0.9999965620616629,1242.0,0.0,-0.9854522153187583
1,literal_publication,0,slow_conflict_half,1.0,-0.19404843185122864,-1.0786581371318937,0.7011407757347357,0.6978692202510905,1200,0.8337378640776699,1048.0,0.0,-0.9242604843383078
1,literal_publication,0,constant_075,0.75,-0.18997826690997005,-1.0534710035012558,0.6803850381619945,0.6778200041842102,1200,0.7499974215462472,931.5,0.0,-0.9854522153187585
1,literal_publication,0,constant_050,0.5,-0.13104401091131318,-0.7023140023341705,0.5325325233248857,0.5300347849738761,1200,0.49999828103083144,621.0,0.0,-0.9854522153187583
1,literal_publication,0,matched_constant,0.8337407304268902,-0.20881156492101838,-1.171095578590248,0.718604865771293,0.7160932891345018,1200,0.8337378640776699,1035.5059871901976,0.0,-0.9854522153187584
1,literal_publication,1,baseline,1.0,-0.2634425803581177,-1.5288404163225895,0.8059933620277691,0.8047170022224771,1200,0.9999965620616629,1242.0,0.1242124116542481,-1.0723565959375119
1,literal_publication,1,slow_conflict_half,1.0,-0.21076667317478381,-1.183466385537092,0.726017085829462,0.7231424698877938,1200,0.8337378640776699,1048.0,0.10480824840519837,-1.0139035829866208
1,literal_publication,1,constant_075,0.75,-0.20493038089829313,-1.1466279848241152,0.7076767143021591,0.7062354898986739,1200,0.7499974215462472,931.5,0.09315698132285974,-1.0723544256542912
1,literal_publication,1,constant_050,0.5,-0.14177023245929105,-0.7644171050409363,0.559536843145684,0.5580902812789106,1200,0.49999828103083144,621.0,0.06210310270676551,-1.0723522555156688
1,literal_publication,1,matched_constant,0.8337407304268902,-0.2250300006935473,-1.2746548047519135,0.7451853461011424,0.7437884006651939,1200,0.8337378640776699,1035.5059871901976,0.10355922616166524,-1.0723551526025936
1,literal_publication,3,baseline,1.0,-0.29915459265235156,-1.7773397393464418,0.8479951545377413,0.8473494542305497,1200,0.9999965620616629,1242.0,0.3727117346781016,-1.2459936288825497
1,literal_publication,3,slow_conflict_half,1.0,-0.24317745956543851,-1.3931323890784642,0.7727188903280505,0.7714832009708699,1200,0.8337378640776699,1048.0,0.3144742519465711,-1.1930514027824708
1,literal_publication,3,constant_075,0.75,-0.23401812361598848,-1.3329838479727085,0.7565543073983695,0.7557791180163075,1200,0.7499974215462472,931.5,0.2795128444714533,-1.2459741229890218
1,literal_publication,3,constant_050,0.5,-0.16283022042659218,-0.8886419304176767,0.6101112155828134,0.6092839858422507,1200,0.49999828103083144,621.0,0.186327928083506,-1.2459546209919306
1,literal_publication,3,matched_constant,0.8337407304268902,-0.2564840106500971,-1.4818250389941976,0.7920840116646307,0.7913479061021225,1200,0.8337378640776699,1035.5059871901976,0.3107294604039498,-1.2459806563060536
1,literal_publication,5,baseline,1.0,-0.3331483638154768,-2.0259384615734968,0.8811674407041749,0.8806865273484519,1200,0.9999965620616629,1242.0,0.6213104569051553,-1.4193522868377226
1,literal_publication,5,slow_conflict_half,1.0,-0.27426684554369024,-1.6028644378392527,0.8151661687236393,0.8143656835010932,1200,0.8337378640776699,1048.0,0.5242063007073592,-1.3719677841213451
1,literal_publication,5,constant_075,0.75,-0.262049936481133,-1.5193956063979939,0.7975924738066031,0.7969784244341883,1200,0.7499974215462472,931.5,0.46592460289673854,-1.419298196312809
1,literal_publication,5,constant_050,0.5,-0.18337747626154413,-1.0128915906876135,0.6552524844241001,0.6545555843068546,1200,0.49999828103083144,621.0,0.31057758835344335,-1.4192441237805866
1,literal_publication,5,matched_constant,0.8337407304268902,-0.2866712399760631,-1.6890643541814907,0.8306619551135268,0.8300907747284484,1200,0.8337378640776699,1035.5059871901976,0.5179687755912428,-1.419316312628519
2,legacy_on_minute,0,baseline,1.0,0.522750852818441,2.1025923539290643,0.19776759301596422,0.17868884955165368,334,0.9999965620616629,6832.0,0.0,1.7141572888750718
2,legacy_on_minute,0,slow_conflict_half,1.0,0.4712602913573621,1.93059687271576,0.1611821902162794,0.14509452005715526,241,0.8308259303061141,5661.0,0.0,1.8116769280913239
2,legacy_on_minute,0,constant_075,0.75,0.3707922441329268,1.5769442654467982,0.15233324381216323,0.13725830117161503,334,0.7499974215462472,5124.0,0.0,1.7141572888750716
2,legacy_on_minute,0,constant_050,0.5,0.23399791443034496,1.0512961769645321,0.104325724951288,0.09373781362767522,334,0.49999828103083144,3416.0,0.0,1.7141572888750718
2,legacy_on_minute,0,matched_constant,0.8308287866442512,0.41818636968391215,1.7468942542223644,0.16729753026181843,0.15087710312971817,334,0.8308259303061142,5676.222270353524,0.0,1.714157288875072
2,legacy_on_minute,1,baseline,1.0,0.32825334801130235,1.4193240348203648,0.30092852690129573,0.29086807457893954,440,0.9999965620616629,6832.0,0.6832683191086997,1.144340233695323
2,legacy_on_minute,1,slow_conflict_half,1.0,0.3137560298888758,1.3644511651413618,0.20787029575929208,0.20068737158445746,418,0.8308259303061141,5661.0,0.5661457075743991,1.2678582586833411
2,legacy_on_minute,1,constant_075,0.75,0.23726236340115206,1.0645058372292109,0.23547260765961267,0.22723553703993424,440,0.7499974215462472,5124.0,0.5124384282175886,1.1443543239597243
2,legacy_on_minute,1,constant_050,0.5,0.15250267815557328,0.7096790983260293,0.16389027088900596,0.15789546993292727,440,0.49999828103083144,3416.0,0.3416170786385021,1.144368413292466
2,legacy_on_minute,1,matched_constant,0.8308287866442512,0.26597803523423913,1.1792248691774398,0.25727943116058444,0.24840977521619345,440,0.8308259303061142,5676.222270353524,0.5676693850449245,1.1443497684657444
2,legacy_on_minute,3,baseline,1.0,0.010530523343607968,0.05237731792036254,0.5578851419851506,0.5513430958286362,572,0.9999965620616629,6832.0,2.050215036008703,0.0412983773000324
2,legacy_on_minute,3,slow_conflict_half,1.0,0.04746931898601758,0.23188541317192038,0.44804116125835663,0.4434410848226913,567,0.8308259303061141,5661.0,1.6987114595438402,0.21123416987240987
2,legacy_on_minute,3,constant_075,0.75,0.007910794748462374,0.03939834229855657,0.4577892455953074,0.4517829399061387,572,0.7499974215462472,5124.0,1.5375459231482416,0.04141975345543329
2,legacy_on_minute,3,constant_050,0.5,0.00528239264119846,0.026342448720365313,0.3350485373715832,0.3301469355164562,572,0.49999828103083144,3416.0,1.0249537282441672,0.041541105939657014
2,legacy_on_minute,3,matched_constant,0.8308287866442512,0.008758746698928083,0.0436030569680145,0.4924101190809713,0.4861776335817603,572,0.8308259303061142,5676.222270353524,1.70329119725435,0.04138051329575632
2,legacy_on_minute,5,baseline,1.0,-0.2312760196000366,-1.3151165353420682,0.7538871530561634,0.750064203322171,1211,0.9999965620616629,6832.0,3.417708889271131,-1.013998078315212
2,legacy_on_minute,5,slow_conflict_half,1.0,-0.16490456302305836,-0.9010463244088912,0.6381371421462239,0.634226557900928,1211,0.8308259303061141,5661.0,2.8316431971246523,-0.8045312065593918
2,legacy_on_minute,5,constant_075,0.75,-0.17897635105316254,-0.9860168244680358,0.6505088750304006,0.6464452280513782,1211,0.7499974215462472,5124.0,2.562961089914835,-1.013675606861336
2,legacy_on_minute,5,constant_050,0.5,-0.12315599913407621,-0.6571309028909338,0.503772256908536,0.49993320111640754,1211,0.49999828103083144,3416.0,1.7084270798554662,-1.0133532383821344
2,legacy_on_minute,5,matched_constant,0.8308287866442512,-0.19625985982047167,-1.0923963538915005,0.6879667422343567,0.6839450914272548,1211,0.8308259303061142,5676.222270353524,2.839290608113865,-1.013779855499484
2,delay_1m,0,baseline,1.0,0.5219419925943105,2.0999357304723567,0.17277773494609538,0.14923001080914514,156,0.9999931241233257,6832.0,0.0,1.7244946007557929
2,delay_1m,0,slow_conflict_half,1.0,0.4694953372376747,1.924595169226901,0.15019508697166628,0.13667166780934256,150,0.8308224923677769,5661.0,0.0,1.8209248461705956
2,delay_1m,0,constant_075,0.75,0.3702461011328713,1.5749517978542675,0.13260550535820553,0.11415217874506518,156,0.7499948430924943,5124.0,0.0,1.7244946007557924
2,delay_1m,0,constant_050,0.5,0.23367013119160446,1.0499678652361784,0.09048239981080926,0.0776280635281368,156,0.4999965620616629,3416.0,0.0,1.7244946007557929
2,delay_1m,0,matched_constant,0.8308282050400523,0.4175601176054207,1.744685833647819,0.14580266357758365,0.12564869135611653,156,0.8308224923677767,5676.218296833637,0.0,1.7244946007557926
2,delay_1m,1,baseline,1.0,0.32754780166484265,1.4166674113636573,0.2165654250694002,0.193067009206415,409,0.9999931241233257,6832.0,0.6832683191086997,1.150648024032568
2,delay_1m,1,slow_conflict_half,1.0,0.3121800211222169,1.3584494616525027,0.17087368013823392,0.149083594297513,406,0.8308224923677769,5661.0,0.5661457075743991,1.2727621233720559
2,delay_1m,1,constant_075,0.75,0.23676942059242545,1.0625133696366804,0.1672732457201186,0.14860996110736033,409,0.7499948430924943,5124.0,0.5124384282175886,1.1506622153588104
2,delay_1m,1,constant_050,0.5,0.1521965422568936,0.7083507865976755,0.11488033360407834,0.10170423864186834,409,0.4999965620616629,3416.0,0.3416170786385021,1.1506764057466432
2,delay_1m,1,matched_constant,0.8308282050400523,0.2654190968947114,1.177016846020911,0.1835401509908555,0.16324505166616807,409,0.8308224923677767,5676.218296833637,0.5676689876269083,1.1506576272237594
2,delay_1m,3,baseline,1.0,0.009993746139320381,0.04972069446365493,0.49698530795954193,0.4881628336135456,569,0.9999931241233257,6832.0,2.050215036008703,0.03950017306674605
2,delay_1m,3,slow_conflict_half,1.0,0.046212753237148727,0.2258837096830612,0.38759768826990304,0.38018669576451797,564,0.8308224923677769,5661.0,1.6987114595438402,0.2074977990642793
2,delay_1m,3,constant_075,0.75,0.007509228845541479,0.037405874706025855,0.4026865458452608,0.3948463686989089,569,0.7499948430924943,5124.0,1.5375459231482416,0.039622461186326084
2,delay_1m,3,constant_050,0.5,0.005015362434213959,0.02501413699201148,0.2907281469730063,0.28453518640449543,569,0.4999965620616629,3416.0,1.0249537282441672,0.039744725452801936
2,delay_1m,3,matched_constant,0.8308282050400523,0.008313532880109968,0.041395829043881366,0.43496234140523105,0.42674072561510695,569,0.8308224923677767,5676.218296833637,1.7032900046039379,0.03958292647920436
2,delay_1m,5,baseline,1.0,-0.2316843531431963,-1.3177731587987755,0.7392184235091035,0.7344459293675206,1211,0.9999931241233257,6832.0,3.4177088892711316,-1.0238680283605035
2,delay_1m,5,slow_conflict_half,1.0,-0.16590636069304424,-0.9070480278977502,0.6112680814695935,0.6049883011253194,1211,0.8308224923677769,5661.0,2.8316431971246523,-0.8167711277451
2,delay_1m,5,constant_075,0.75,-0.17930345847638546,-0.9880092920605665,0.634954630822983,0.6299555837051172,1211,0.7499948430924943,5124.0,2.562961089914835,-1.0235430504612077
