view,scenario,cost_bps,rank,phase,mdd,peak,start,end,days,minutes,baseline_net_log,slow_conflict_half_net_log,constant_075_net_log,constant_050_net_log,matched_constant_net_log,wins_removed_log,losses_avoided_log,gross_delta_log,slow_vs_matched_log
4,delay_1m_observed,3,8,decline,0.08147210211399057,2021-10-28 09:35:00,2021-10-28 09:35:00,2021-11-19 11:23:00,17,3948,-0.0849830014773733,-0.06338694406568224,-0.06373542733152093,-0.0424890692799208,-0.07062930530661198,0.18223726683099928,0.19797998120636295,0.015742714375363676,0.007242361240929737
4,delay_1m_observed,3,8,recovery,0.08147210211399057,2021-10-28 09:35:00,2021-11-19 11:23:00,2021-12-17 13:07:00,21,4814,0.08534310751488128,0.07240218020765124,0.06400878290264037,0.042673489919050483,0.0709310474633996,0.17771460205928724,0.1602709057595102,-0.017443696299777045,0.0014711327442516464
4,delay_1m_observed,3,9,decline,0.08097220228697187,2024-10-08 09:30:00,2024-10-08 09:30:00,2024-10-09 09:32:00,2,242,-0.08443890930041409,-0.08443890930041409,-0.06332918197531057,-0.042219454650207044,-0.07017846731251953,-0.0,0.0,0.0,-0.014260441987894557
4,delay_1m_observed,3,9,recovery,0.08097220228697187,2024-10-08 09:30:00,2024-10-09 09:32:00,2024-10-09 09:37:00,1,5,0.08473550183706724,0.08473550183706724,0.06355162637780043,0.04236775091853362,0.07042496990014294,-0.0,0.0,0.0,0.014310531936924303
4,delay_1m_observed,3,10,decline,0.0769460362151546,2024-10-09 11:22:00,2024-10-09 11:22:00,2024-10-09 13:16:00,1,24,-0.08006758054928129,-0.046413105827605605,-0.060050651638321906,-0.040033745247626464,-0.06654536393219786,0.007788487729620375,0.041292883659648894,0.03350439593002852,0.02013225810459225
4,delay_1m_observed,3,10,recovery,0.0769460362151546,2024-10-09 11:22:00,2024-10-09 13:16:00,2024-10-10 09:33:00,2,107,0.089808459105618,0.0573083949261588,0.06735637810285255,0.04490427457982318,0.07464120745857158,0.05799693939749995,0.025346796426393592,-0.032650142971106355,-0.017332812532412784
4,literal_publication,0,1,decline,0.574634468926934,2021-01-19 14:38:00,2021-01-19 14:38:00,2025-10-17 09:31:00,1148,275063,-0.8548064065955678,-0.554662297851872,-0.6411048049466759,-0.4274032032977839,-0.7105842194167815,14.770513327121007,15.070657435864703,0.3001441087436958,0.15592192156490947
4,literal_publication,0,1,recovery,0.574634468926934,2021-01-19 14:38:00,2025-10-17 09:31:00,2025-12-31 14:54:00,54,12953,0.06653046377781902,0.018768027848180324,0.04989784783336426,0.03326523188890951,0.055305502282419525,0.8416140412677882,0.7938516053381495,-0.04776243592963869,-0.0365374744342392
4,literal_publication,0,2,decline,0.04588942156719088,2021-01-06 09:32:00,2021-01-06 09:32:00,2021-01-08 09:56:00,3,504,-0.0469757039440033,-0.0469757039440033,-0.035231777958002475,-0.02348785197200165,-0.039050004376483906,-0.0,0.0,0.0,-0.007925699567519394
4,literal_publication,0,2,recovery,0.04588942156719088,2021-01-06 09:32:00,2021-01-08 09:56:00,2021-01-14 10:55:00,5,1019,0.04754914361567142,0.04610491845381226,0.035661857711753564,0.02377457180783571,0.03952669380970629,0.08483642142713421,0.08339219626527505,-0.0014442251618591584,0.0065782246441059705
4,literal_publication,0,3,decline,0.021975048036589506,2021-01-14 13:16:00,2021-01-14 13:16:00,2021-01-14 14:45:00,1,89,-0.02222009601775632,-0.02222009601775632,-0.01666507201331724,-0.01111004800887816,-0.018471140906661025,-0.0,0.0,0.0,-0.0037489551110952944
4,literal_publication,0,3,recovery,0.021975048036589506,2021-01-14 13:16:00,2021-01-14 14:45:00,2021-01-15 13:07:00,2,142,0.02235325488092066,0.014523957778878938,0.016764941160690494,0.01117662744046033,0.018581833323224557,0.03025430130829765,0.022425004206255927,-0.007829297102041721,-0.00405787554434562
4,literal_publication,0,4,decline,0.015284398494947444,2021-01-15 13:08:00,2021-01-15 13:08:00,2021-01-15 14:47:00,1,99,-0.015402408936911804,-0.007701204468455902,-0.011551806702683853,-0.007701204468455902,-0.012803728010372497,0.009984961191408903,0.017686165659864805,0.007701204468455902,0.005102523541916594
4,literal_publication,0,4,recovery,0.015284398494947444,2021-01-15 13:08:00,2021-01-15 14:47:00,2021-01-18 09:51:00,2,34,0.01669361657161339,0.012767721885224237,0.012520212428710042,0.008346808285806695,0.013877084225452335,0.004901793259875831,0.0009758985734866776,-0.003925894686389153,-0.0011093623402280983
4,literal_publication,0,5,decline,0.012666688947562125,2021-01-18 13:19:00,2021-01-18 13:19:00,2021-01-18 14:43:00,1,84,-0.012747595389243749,-0.012747595389243749,-0.009560696541932812,-0.006373797694621874,-0.010596832275956996,-0.0,0.0,0.0,-0.0021507631132867532
4,literal_publication,0,5,recovery,0.012666688947562125,2021-01-18 13:19:00,2021-01-18 14:43:00,2021-01-19 09:45:00,2,32,0.013180001942875386,0.009822370905984812,0.00988500145715654,0.006590000971437693,0.010956283575119298,0.005426515556874012,0.0020688845199834383,-0.0033576310368905737,-0.0011339126691344865
4,literal_publication,0,6,decline,0.010536129882511316,2021-01-05 10:15:00,2021-01-05 10:15:00,2021-01-05 11:21:00,1,66,-0.010592027878008281,-0.010592027878008281,-0.00794402090850621,-0.0052960139390041405,-0.008804950224590803,-0.0,0.0,0.0,-0.0017870776534174779
4,literal_publication,0,6,recovery,0.010536129882511316,2021-01-05 10:15:00,2021-01-05 11:21:00,2021-01-06 09:30:00,2,129,0.013077510098099765,0.013077510098099765,0.009808132573574824,0.0065387550490498825,0.010871084064499664,-0.0,0.0,0.0,0.002206426033600101
4,literal_publication,0,7,decline,0.010048629190144815,2021-01-04 13:23:00,2021-01-04 13:23:00,2021-01-05 09:33:00,2,100,-0.010099457454033178,-0.010099457454033178,-0.007574593090524884,-0.005049728727016589,-0.008395485850520265,-0.0,0.0,0.0,-0.0017039716035129136
4,literal_publication,0,7,recovery,0.010048629190144815,2021-01-04 13:23:00,2021-01-05 09:33:00,2021-01-05 10:14:00,1,41,0.010730806035530449,0.010730806035530449,0.008048104526647837,0.0053654030177652245,0.008920313853096743,-0.0,0.0,0.0,0.0018104921824337056
4,literal_publication,0,8,decline,0.006119520186293254,2021-01-19 09:57:00,2021-01-19 09:57:00,2021-01-19 10:11:00,1,14,-0.006138321191277996,-0.003069160595638998,-0.004603740893458497,-0.003069160595638998,-0.005102669023744748,0.0012067976512137868,0.004275958246852785,0.003069160595638998,0.0020335084281057503
4,literal_publication,0,8,recovery,0.006119520186293254,2021-01-19 09:57:00,2021-01-19 10:11:00,2021-01-19 10:39:00,1,28,0.006744689438887619,0.0033723447194438094,0.005058517079165714,0.0033723447194438094,0.005606731352457109,0.006378198689526826,0.0030058539700830167,-0.0033723447194438094,-0.0022343866330132994
4,literal_publication,0,9,decline,0.006113019299967263,2021-01-19 11:10:00,2021-01-19 11:10:00,2021-01-19 13:33:00,1,53,-0.006131780299091005,-0.0030658901495455027,-0.004598835224318254,-0.0030658901495455027,-0.005097231705150598,0.004864082088629207,0.00792997223817471,0.0030658901495455027,0.0020313415556050957
4,literal_publication,0,9,recovery,0.006113019299967263,2021-01-19 11:10:00,2021-01-19 13:33:00,2021-01-19 13:44:00,1,11,0.006701063052509504,0.003350531526254752,0.005025797289382128,0.003350531526254752,0.0055704655717244474,0.003395017490962271,4.448596470751909e-05,-0.003350531526254752,-0.0022199340454696955
4,literal_publication,0,10,decline,0.0047667103257250645,2021-01-04 09:33:00,2021-01-04 09:33:00,2021-01-04 09:35:00,1,2,-0.004778107321263825,-0.004778107321263825,-0.0035835804909478686,-0.0023890536606319124,-0.003971949244849598,-0.0,0.0,0.0,-0.0008061580764142269
4,literal_publication,0,10,recovery,0.0047667103257250645,2021-01-04 09:33:00,2021-01-04 09:35:00,2021-01-04 09:39:00,1,4,0.005064355256866548,0.005064355256866548,0.0037982664426499113,0.002532177628433274,0.0042099016798225865,-0.0,0.0,0.0,0.0008544535770439619
4,literal_publication,3,1,decline,0.7045086486215908,2021-01-19 14:38:00,2021-01-19 14:38:00,2025-10-17 09:31:00,1148,275063,-1.2191157103192434,-0.8607350869315895,-0.9143162821405253,-0.6095305237620134,-1.0134122416755325,14.770513327121007,15.070657435864703,0.3001441087436958,0.15267715474394294
4,literal_publication,3,1,recovery,0.7045086486215908,2021-01-19 14:38:00,2025-10-17 09:31:00,2025-12-31 14:54:00,54,12953,0.050025556823941816,0.004514662978372455,0.03752008794666487,0.025014005394729682,0.04158597719630737,0.8416140412677882,0.7938516053381495,-0.04776243592963869,-0.037071314217934914
4,literal_publication,3,2,decline,0.04588942156719088,2021-01-06 09:32:00,2021-01-06 09:32:00,2021-01-08 09:56:00,3,504,-0.0469757039440033,-0.0469757039440033,-0.035231777958002475,-0.02348785197200165,-0.039050004376483906,-0.0,0.0,0.0,-0.007925699567519394
4,literal_publication,3,2,recovery,0.04588942156719088,2021-01-06 09:32:00,2021-01-08 09:56:00,2021-01-14 10:56:00,5,1020,0.047359204833559876,0.04591511475274478,0.03551947117244802,0.0236796924708083,0.03936885186040047,0.08483642142713421,0.08339219626527505,-0.0014442251618591584,0.006546262892344314
4,literal_publication,3,3,decline,0.022444944869873997,2021-01-14 13:16:00,2021-01-14 13:16:00,2021-01-15 10:18:00,2,152,-0.022700666324901503,-0.01926306207727935,-0.01702546597003707,-0.01135028813543657,-0.018870604549047387,0.009949498419491665,0.013237023875466658,0.0032875254559749933,-0.00039245752823196395
4,literal_publication,3,3,recovery,0.022444944869873997,2021-01-14 13:16:00,2021-01-15 10:18:00,2021-01-15 13:08:00,1,80,0.023008727987449795,0.011504363993724898,0.017256545990587346,0.011504363993724898,0.019126715582128907,0.020692344324514167,0.00918798033078927,-0.011504363993724898,-0.007622351588404009
4,literal_publication,3,4,decline,0.015284398494947444,2021-01-15 13:08:00,2021-01-15 13:08:00,2021-01-15 14:47:00,1,99,-0.015402408936911804,-0.007701204468455902,-0.011551806702683853,-0.007701204468455902,-0.012803728010372497,0.009984961191408903,0.017686165659864805,0.007701204468455902,0.005102523541916594
4,literal_publication,3,4,recovery,0.015284398494947444,2021-01-15 13:08:00,2021-01-15 14:47:00,2021-01-18 09:51:00,2,34,0.016093436499580976,0.012317620604838982,0.012070111148324788,0.00804676327680467,0.013378191272802004,0.004901793259875831,0.0009758985734866776,-0.003925894686389153,-0.001060570667963022
4,literal_publication,3,5,decline,0.012666688947562125,2021-01-18 13:19:00,2021-01-18 13:19:00,2021-01-18 14:43:00,1,84,-0.012747595389243749,-0.012747595389243749,-0.009560696541932812,-0.006373797694621874,-0.010596832275956996,-0.0,0.0,0.0,-0.0021507631132867532
4,literal_publication,3,5,recovery,0.012666688947562125,2021-01-18 13:19:00,2021-01-18 14:43:00,2021-01-19 09:50:00,2,37,0.01293201324985818,0.009548365315107162,0.009699043711032692,0.006466051651943272,0.010750160580920213,0.006343565148494434,0.002809838422096256,-0.0035337267263981786,-0.0012017952658130507
4,literal_publication,3,6,decline,0.010536129882511316,2021-01-05 10:15:00,2021-01-05 10:15:00,2021-01-05 11:21:00,1,66,-0.010592027878008281,-0.010592027878008281,-0.00794402090850621,-0.0052960139390041405,-0.008804950224590803,-0.0,0.0,0.0,-0.0017870776534174779
4,literal_publication,3,6,recovery,0.010536129882511316,2021-01-05 10:15:00,2021-01-05 11:21:00,2021-01-06 09:30:00,2,129,0.013077510098099765,0.013077510098099765,0.009808132573574824,0.0065387550490498825,0.010871084064499664,-0.0,0.0,0.0,0.002206426033600101
4,literal_publication,3,7,decline,0.010048629190144815,2021-01-04 13:23:00,2021-01-04 13:23:00,2021-01-05 09:33:00,2,100,-0.010099457454033178,-0.010099457454033178,-0.007574593090524884,-0.005049728727016589,-0.008395485850520265,-0.0,0.0,0.0,-0.0017039716035129136
4,literal_publication,3,7,recovery,0.010048629190144815,2021-01-04 13:23:00,2021-01-05 09:33:00,2021-01-05 10:14:00,1,41,0.010730806035530449,0.010730806035530449,0.008048104526647837,0.0053654030177652245,0.008920313853096743,-0.0,0.0,0.0,0.0018104921824337056
4,literal_publication,3,8,decline,0.006119520186293254,2021-01-19 09:57:00,2021-01-19 09:57:00,2021-01-19 10:11:00,1,14,-0.006138321191277996,-0.003069160595638998,-0.004603740893458497,-0.003069160595638998,-0.005102669023744748,0.0012067976512137868,0.004275958246852785,0.003069160595638998,0.0020335084281057503
4,literal_publication,3,8,recovery,0.006119520186293254,2021-01-19 09:57:00,2021-01-19 10:11:00,2021-01-19 10:39:00,1,28,0.006744689438887619,0.0033723447194438094,0.005058517079165714,0.0033723447194438094,0.005606731352457109,0.006378198689526826,0.0030058539700830167,-0.0033723447194438094,-0.0022343866330132994
4,literal_publication,3,9,decline,0.006113019299967263,2021-01-19 11:10:00,2021-01-19 11:10:00,2021-01-19 13:33:00,1,53,-0.006131780299091005,-0.0030658901495455027,-0.004598835224318254,-0.0030658901495455027,-0.005097231705150598,0.004864082088629207,0.00792997223817471,0.0030658901495455027,0.0020313415556050957
4,literal_publication,3,9,recovery,0.006113019299967263,2021-01-19 11:10:00,2021-01-19 13:33:00,2021-01-19 13:44:00,1,11,0.006701063052509504,0.003350531526254752,0.005025797289382128,0.003350531526254752,0.0055704655717244474,0.003395017490962271,4.448596470751909e-05,-0.003350531526254752,-0.0022199340454696955
4,literal_publication,3,10,decline,0.005065280312627347,2021-01-04 09:33:00,2021-01-04 09:33:00,2021-01-04 09:35:00,1,3,-0.00507815233026585,-0.00507815233026585,-0.0038086058072453843,-0.002539064911757039,-0.0042213646094028095,-0.0,0.0,0.0,-0.0008567877208630406
4,literal_publication,3,10,recovery,0.005065280312627347,2021-01-04 09:33:00,2021-01-04 09:35:00,2021-01-04 09:41:00,1,6,0.005422049989690869,0.005422049989690869,0.004066537492268152,0.0027110249948454346,0.004507246471055206,-0.0,0.0,0.0,0.0009148035186356636
